id,Delta,R0,i0
6496,16.0,2.2669990387517007,4003.0
6497,18.0,2.2813831026602864,3812.0
6498,17.0,2.186263418546268,5710.0
6499,18.0,2.401771517902679,1948.0
6500,19.0,2.20813976671279,6236.0
6501,22.0,2.079922015228517,9951.0
6502,21.0,2.1420747414773644,6947.0
6503,16.0,2.6026275417898086,1417.0
6504,21.0,2.1747785508880204,5053.0
6505,18.0,2.245146064763549,3483.0
6506,19.0,2.2556007844752917,5268.0
6507,17.0,2.216864672097251,3932.0
6508,19.0,2.3343743274573887,2771.0
6509,19.0,2.2927589308544762,2797.0
6510,18.0,2.5029386497310773,1895.0
6511,19.0,2.508578900359242,1457.0
6512,18.0,2.1644141051761907,5257.0
6513,21.0,2.2439122477686797,4220.0
6514,21.0,2.2322159115713776,3478.0
6515,20.0,2.240223181308546,3283.0
6516,16.0,2.438738735176082,2289.0
6517,18.0,2.3202844955099615,2260.0
6518,18.0,2.4178808852653124,2147.0
6519,17.0,2.2856419717615446,2383.0
6520,18.0,2.242676525992928,4114.0
6521,18.0,2.040914308331802,8987.0
6522,20.0,2.0661240543949253,9911.0
6523,16.0,2.2217810723908444,3571.0
6524,18.0,2.049692246645539,8385.0
6525,16.0,2.235978412036532,4566.0
6526,21.0,2.3029864033952894,2503.0
6527,20.0,2.27490494391525,5710.0
6528,21.0,2.3212739746433937,3359.0
6529,19.0,2.1913768530036095,5611.0
6530,21.0,2.248411679424258,5089.0
6531,20.0,2.0645683423586174,6478.0
6532,22.0,2.1738820024471637,6194.0
6533,19.0,2.079812503762897,8137.0
6534,19.0,2.1486288976898495,6310.0
6535,22.0,2.0712092963859807,7637.0
6536,19.0,2.1439642807040356,4924.0
6537,16.0,2.279155529180528,3993.0
6538,19.0,2.2896356230620216,2429.0
6539,21.0,2.1763422455689754,6820.0
6540,18.0,2.1516374972673002,7435.0
6541,19.0,2.2582564453671172,5528.0
6542,19.0,2.212025691818657,6520.0
6543,19.0,2.3691648816602267,1868.0
6544,17.0,2.148446102477716,5812.0
6545,19.0,2.1216565701892476,7573.0
6546,20.0,2.2553962244742456,5387.0
6547,18.0,2.02811004779182,9303.0
6548,16.0,2.217816690056661,4942.0
6549,20.0,2.170841489100038,5870.0
6550,21.0,2.2432223589282296,5380.0
6551,18.0,2.2912630978084536,3070.0
6552,21.0,2.247235527123477,2862.0
6553,18.0,2.324987182150838,3326.0
6554,20.0,2.1239940933860413,7101.0
6555,22.0,2.1622813454115293,5363.0
6556,20.0,2.3914352387474485,2771.0
6557,20.0,2.3753870935295143,2484.0
6558,18.0,2.234266091440452,4416.0
6559,20.0,2.1738191439149928,6194.0
6560,20.0,2.025264252857316,9971.0
6561,20.0,2.38503934444309,2922.0
6562,22.0,2.137129719831601,5489.0
6563,17.0,2.258767971790308,3732.0
6564,20.0,2.126469401155314,7258.0
6565,13.0,2.3859936468418192,1845.0
6566,18.0,2.2929018807101516,3535.0
6567,12.0,2.551190116203941,950.0
6568,20.0,2.131620266219186,8361.0
6569,16.0,2.200411627535582,5227.0
6570,21.0,2.107594389350191,8507.0
6571,20.0,2.0291708325317455,8364.0
6572,19.0,2.341255079975086,4058.0
6573,19.0,2.267665906753091,2541.0
6574,19.0,2.1710605224919735,6215.0
6575,20.0,2.1223761989049565,8645.0
6576,20.0,2.217829222361147,6478.0
6577,19.0,2.281908430839546,3673.0
6578,20.0,2.2776008230016935,4114.0
6579,20.0,2.1644423878584362,4685.0
6580,20.0,2.0789427952976234,6830.0
6581,15.0,2.2664952100934275,3881.0
6582,18.0,2.328471846048938,3248.0
6583,21.0,2.120121293315097,9888.0
6584,18.0,2.0795504290226785,9037.0
6585,18.0,2.303336112359186,3927.0
6586,20.0,2.3223555347469063,2400.0
6587,18.0,2.281149249463658,2429.0
6588,21.0,2.0883039431812565,8508.0
6589,21.0,2.1803877813339128,6404.0
6590,19.0,2.091611482177978,7132.0
6591,22.0,2.170481197838474,5559.0
6592,19.0,2.0886926879696595,6220.0
6593,21.0,2.1108859131928805,6857.0
6594,13.0,2.4797494520582677,1701.0
6595,22.0,2.1637279553492546,5444.0
6596,14.0,2.3316805800278906,2503.0
6597,19.0,2.1074438090402072,5891.0
6598,21.0,2.1635806648443685,6621.0
6599,17.0,2.221234090520637,4924.0
6600,21.0,2.1659370666470488,5870.0
6601,17.0,2.427522684546691,1335.0
6602,19.0,2.143383303825867,6931.0
6603,19.0,2.115878350282716,9165.0
6604,22.0,2.197294537555631,4621.0
6605,22.0,2.049789503548213,7060.0
6606,15.0,2.4279529054397093,1890.0
6607,13.0,2.515021363320414,1568.0
6608,20.0,2.1686614972435256,3960.0
6609,20.0,2.2373918855902044,4858.0
6610,15.0,2.3302668832116193,3567.0
6611,21.0,2.1273086640514114,5202.0
6612,18.0,2.2838674710812032,3712.0
6613,21.0,2.2292730550504696,5559.0
6614,19.0,2.2305002343781672,4052.0
6615,19.0,2.063267187128258,6988.0
6616,19.0,2.1608546011037073,4314.0
6617,18.0,2.160650042298868,5620.0
6618,19.0,2.3000960252935045,3535.0
6619,21.0,2.1836557879263165,3673.0
6620,19.0,2.229161499097983,4048.0
6621,23.0,2.0487906306991257,8895.0
6622,19.0,2.117010967548359,6963.0
6623,17.0,2.2705215291923753,2862.0
6624,18.0,2.1745648511120717,6437.0
6625,20.0,2.039870115087565,8385.0
6626,19.0,2.259248514543513,4651.0
6627,18.0,2.0954185640159104,8779.0
6628,18.0,2.215217099447133,6056.0
6629,19.0,2.2775334325987515,3307.0
6630,20.0,2.24754596058382,3787.0
6631,21.0,2.116947996489791,5540.0
6632,19.0,1.996090951438447,9891.0
6633,13.0,2.3958334784678237,1890.0
6634,20.0,2.0798636096200824,7567.0
6635,21.0,2.091608832060614,9791.0
6636,14.0,2.392846871327713,2400.0
6637,20.0,2.137803868988037,8834.0
6638,18.0,2.1001127025976274,6767.0
6639,21.0,2.107904319636993,6478.0
6640,21.0,2.2272920287006075,3921.0
6641,19.0,2.4210204045152803,2209.0
6642,21.0,2.0113257114067515,9696.0
6643,17.0,2.1779973681371487,4651.0
6644,19.0,2.223405104854381,5933.0
6645,14.0,2.625139152605803,878.0
6646,19.0,2.209445426845685,4276.0
6647,16.0,2.2815985149836995,4433.0
6648,23.0,2.0252958777437042,9457.0
6649,16.0,2.298723046076126,2922.0
6650,21.0,2.236423261602873,5639.0
6651,18.0,2.3669042014179005,2152.0
6652,21.0,2.2239973134798325,3535.0
6653,15.0,2.3159860827741983,2802.0
6654,19.0,2.315266371445584,3453.0
6655,18.0,2.245556100954784,5376.0
6656,16.0,2.3467348174320386,2347.0
6657,18.0,2.2531131421329893,4530.0
6658,14.0,2.33933966730809,2771.0
6659,22.0,2.0164794930359946,9252.0
6660,18.0,2.2446712577867696,3241.0
6661,19.0,2.102334635964569,7904.0
6662,19.0,2.1615635898562617,6817.0
6663,19.0,2.233591980181113,4516.0
6664,21.0,2.1213083053355968,7424.0
6665,21.0,2.097411135642986,9645.0
6666,21.0,2.136740157247352,7236.0
6667,15.0,2.383074913800619,1919.0
6668,22.0,2.0808721453237418,8859.0
6669,21.0,2.2104031048909936,3673.0
6670,18.0,2.1647793091411587,4416.0
6671,16.0,2.35242026511806,3326.0
6672,20.0,2.224730123304503,6502.0
6673,18.0,2.15452999189833,5989.0
6674,21.0,2.269335080624534,2771.0
6675,16.0,2.3253691337900144,2143.0
6676,17.0,2.4925190691824533,2025.0
6677,19.0,2.1742907150406263,6004.0
6678,20.0,2.1807668905886963,5894.0
6679,16.0,2.243800256316586,3309.0
6680,19.0,2.1677559584587818,4220.0
6681,21.0,2.186874858454069,5003.0
6682,19.0,2.191823119055071,4876.0
6683,17.0,2.1844871248603184,5970.0
6684,19.0,2.1940366570966714,6175.0
6685,16.0,2.4606705627257828,2144.0
6686,16.0,2.2593875344607133,3453.0
6687,22.0,2.137964681055292,5196.0
6688,17.0,2.478518975751148,1895.0
6689,19.0,2.3593517916850093,2429.0
6690,19.0,2.3124285487735285,2582.0
6691,20.0,2.362464010073973,2514.0
6692,17.0,2.1177986181304123,5600.0
6693,16.0,2.376041934812917,2512.0
6694,18.0,2.212102488239457,4566.0
6695,16.0,2.3559906957595196,2429.0
6696,18.0,2.169937127251776,5967.0
6697,20.0,2.1423432183772197,6269.0
6698,21.0,2.265291928962609,2771.0
6699,17.0,2.372447693971395,2414.0
6700,17.0,2.1239888696184583,5892.0
6701,21.0,2.0695171566419006,8012.0
6702,23.0,2.0591536493057,9737.0
6703,20.0,2.200248902226864,4347.0
6704,22.0,2.1899894478103232,3901.0
6705,20.0,2.1240715548008957,9086.0
6706,18.0,2.125439784167428,7618.0
6707,20.0,2.1268599302987385,8059.0
6708,19.0,2.1370392348921157,5611.0
6709,19.0,2.1628032128782495,5600.0
6710,21.0,2.1422866252794277,8447.0
6711,20.0,2.252738556525742,2957.0
6712,17.0,2.1069980819214718,6081.0
6713,20.0,2.0491949228308837,8685.0
6714,22.0,2.1504386522907106,4937.0
6715,20.0,2.094398768672023,9481.0
6716,18.0,2.4359808121771334,2344.0
6717,18.0,2.0715686758928102,9339.0
6718,20.0,2.1912393813183955,5969.0
6719,18.0,2.179851505794381,6156.0
6720,20.0,2.348217246741244,2147.0
6721,20.0,2.0836782837234056,9531.0
6722,22.0,2.059100627381277,8576.0
6723,19.0,2.4235622381382527,1919.0
6724,12.0,2.587118788890382,955.0
6725,15.0,2.269426167458941,3019.0
6726,17.0,2.1258522043323547,6520.0
6727,19.0,2.2915984694283122,3751.0
6728,16.0,2.2424475362553125,3295.0
6729,19.0,2.339188260626831,3673.0
6730,21.0,2.2499451427740063,4422.0
6731,14.0,2.4869690866599723,1065.0
6732,21.0,2.179855195410908,6529.0
6733,17.0,2.1938513312461847,4011.0
6734,20.0,2.1795920362793333,4716.0
6735,18.0,2.0469720245135057,8990.0
6736,17.0,2.237625165382018,3427.0
6737,20.0,2.115947664371096,9304.0
6738,19.0,2.112099487728084,5805.0
6739,21.0,2.104619257861906,8909.0
6740,16.0,2.4151616095177437,1701.0
6741,17.0,2.2752921791858407,3673.0
6742,19.0,2.1758162825137792,6853.0
6743,19.0,2.34077000281067,3171.0
6744,19.0,2.3995885148425926,2258.0
6745,19.0,2.220086562761871,5798.0
6746,19.0,2.4662228891316826,1691.0
6747,21.0,2.1338922250347,8012.0
6748,18.0,2.361423960646383,1919.0
6749,16.0,2.185654161469158,5102.0
6750,18.0,2.2134656843149045,4667.0
6751,19.0,2.159923603629815,4151.0
6752,18.0,2.3447524281463474,1868.0
6753,20.0,2.3773080297706835,2429.0
6754,18.0,2.3510829512233946,2216.0
6755,18.0,2.2603921539614995,3751.0
6756,20.0,2.0752422512364492,7142.0
6757,21.0,2.0923952878069194,9645.0
6758,21.0,2.061447832948011,9086.0
6759,19.0,2.2435803314859397,3535.0
6760,17.0,2.424021853322137,1701.0
6761,21.0,2.0649793849548153,8713.0
6762,21.0,2.220187212674911,4704.0
6763,21.0,2.0667768298465754,9310.0
6764,17.0,2.3805856205239206,2429.0
6765,18.0,2.178232614886853,6555.0
6766,19.0,2.1430537937645093,4979.0
6767,22.0,2.1199347626058462,6194.0
6768,19.0,2.2138806247628144,6175.0
6769,17.0,2.10164257494931,7060.0
6770,19.0,2.1943323804623938,3591.0
6771,18.0,2.1059292805079823,6941.0
6772,22.0,2.1658431912699276,6344.0
6773,20.0,2.178565865282216,4942.0
6774,21.0,2.0764937563180417,7005.0
6775,19.0,2.3820888814913626,2410.0
6776,19.0,2.2373514906521725,4942.0
6777,20.0,2.1774905428156033,4719.0
6778,18.0,2.4874669704983767,2122.0
6779,18.0,2.1101834031353373,7439.0
6780,21.0,2.230522668112373,3298.0
6781,20.0,2.332433753439293,3535.0
6782,19.0,2.211053290105191,3248.0
6783,20.0,2.2085367686462973,3283.0
6784,16.0,2.1857354575340393,5032.0
6785,19.0,2.309087957286624,4482.0
6786,19.0,2.1155644216625316,6616.0
6787,21.0,2.182285797686714,7598.0
6788,19.0,2.1020863442403668,8355.0
6789,18.0,2.2755188276420815,3309.0
6790,20.0,2.2449460968157435,5870.0
6791,20.0,2.361542322969163,2122.0
6792,18.0,2.1338927116891537,7236.0
6793,20.0,2.1852450476977663,4249.0
6794,13.0,2.533423870509342,767.0
6795,19.0,2.3463014897434,2153.0
6796,22.0,2.2032620268161205,5320.0
6797,19.0,2.1095770878035673,8779.0
6798,18.0,2.107156335657648,7006.0
6799,17.0,2.0838822841066196,7424.0
6800,21.0,2.1716764082737443,5528.0
6801,21.0,2.2317980451019257,5268.0
6802,19.0,2.145356496597645,5658.0
6803,20.0,2.077885796791914,7435.0
6804,20.0,2.3421755942498153,2216.0
6805,17.0,2.168086792468781,4276.0
6806,21.0,2.1946906081350535,6409.0
6807,20.0,2.4301842448526942,2344.0
6808,19.0,2.126741307283517,5710.0
6809,18.0,2.371795287089082,3359.0
6810,21.0,2.0878117120636466,6817.0
6811,22.0,2.215489229372777,5296.0
6812,21.0,2.1481697230657484,5796.0
6813,17.0,2.133649376864215,7101.0
6814,20.0,2.378550954973394,2512.0
6815,18.0,2.579758747971077,1407.0
6816,20.0,2.2867274833124167,2429.0
6817,17.0,2.3135301730229143,2004.0
