id,Delta,R0,i0
6185,18.0,1.9888373609190986,9585.0
6186,17.0,2.281263403338,4780.0
6187,17.0,2.080710605666981,6137.0
6188,20.0,2.1266226360359277,7247.0
6189,19.0,2.440556717190262,2120.0
6190,17.0,2.3183542564356854,2628.0
6191,22.0,2.119281829842491,7300.0
6192,15.0,2.3534877229685054,3272.0
6193,21.0,2.1561095097017926,4250.0
6194,17.0,2.2527525535083517,3856.0
6195,13.0,2.428313602178071,2015.0
6196,19.0,2.32366039655338,3872.0
6197,20.0,2.104562858250266,5143.0
6198,16.0,2.2544293263430593,2604.0
6199,16.0,2.1827312007985644,6158.0
6200,16.0,2.1562331716710084,5706.0
6201,18.0,2.1924500455393656,3349.0
6202,15.0,2.5168422015728282,1401.0
6203,21.0,2.2451241230582375,4358.0
6204,19.0,2.177126256589861,7291.0
6205,22.0,2.0963430835025165,8430.0
6206,17.0,2.157075867624909,4504.0
6207,21.0,2.2082139927053808,3338.0
6208,21.0,2.2780835207489813,3678.0
6209,19.0,2.1456319798883863,7807.0
6210,20.0,2.010864433815146,9205.0
6211,19.0,2.3742036259032946,3131.0
6212,22.0,2.0934931132586336,4777.0
6213,19.0,2.2435598222514748,3890.0
6214,18.0,2.1876559192283684,4459.0
6215,17.0,2.2448225180058876,3856.0
6216,14.0,2.307695171993218,2628.0
6217,18.0,2.151009167119212,7653.0
6218,17.0,2.130619919621684,7573.0
6219,15.0,2.2725271498693416,2537.0
6220,17.0,2.3915086932948597,1401.0
6221,21.0,2.148345061028802,6622.0
6222,23.0,2.063691189002804,7726.0
6223,20.0,2.2687963149975747,4504.0
6224,21.0,2.036235000314227,8288.0
6225,17.0,2.498223595766773,1789.0
6226,17.0,2.2235086588563817,4118.0
6227,19.0,2.1110429563332493,7039.0
6228,16.0,2.2120498965233537,4466.0
6229,16.0,2.4321285039290075,2184.0
6230,16.0,2.2783648630783193,3167.0
6231,16.0,2.3215727756433595,3422.0
6232,19.0,2.1925695145697035,4441.0
6233,20.0,2.0361403983704602,9038.0
6234,18.0,2.078579584467929,7203.0
6235,18.0,2.180130738978186,3669.0
6236,20.0,2.166269825928075,3582.0
6237,19.0,2.2540453543984436,3134.0
6238,22.0,2.130460926519932,7242.0
