id,Delta,R0,i0
5838,18.0,2.2794194074745286,2603.0
5839,19.0,2.354600099797647,4392.0
5840,14.0,2.241663745754163,3193.0
5841,20.0,2.168503060073219,8006.0
5842,14.0,2.3611970625541754,2777.0
5843,20.0,2.13866220467066,9335.0
5844,17.0,2.3190516961638736,4459.0
5845,22.0,2.046184670230012,6855.0
5846,18.0,2.1414905534745876,4682.0
5847,19.0,2.165808552841729,6500.0
5848,15.0,2.2581507853093816,2693.0
5849,20.0,2.21721633744088,5932.0
5850,19.0,2.380508062347564,1964.0
5851,16.0,2.2196477912797175,3211.0
5852,17.0,2.3066647716416218,4575.0
5853,21.0,2.3470121164425626,2869.0
5854,17.0,2.2228365658301756,4236.0
5855,17.0,2.4549261008720333,2097.0
5856,19.0,2.2565839678393025,5731.0
5857,21.0,2.061106803326713,6261.0
5858,16.0,2.145455232360215,6527.0
5859,15.0,2.2822830693371503,2722.0
5860,18.0,2.3306209720092554,3487.0
5861,23.0,2.083566935360351,8006.0
5862,23.0,2.091801774200734,5731.0
5863,16.0,2.24836874806883,3931.0
5864,14.0,2.3819276427776055,2693.0
5865,21.0,2.1417214750443163,6480.0
5866,16.0,2.1503222161255064,5801.0
5867,22.0,2.217048289972107,3957.0
5868,23.0,2.0249666132043997,8099.0
5869,15.0,2.464152654754117,2512.0
5870,18.0,2.1379277861435586,5989.0
5871,19.0,2.167062838613879,6292.0
5872,18.0,2.3950409604863956,3261.0
5873,21.0,2.2400626678210704,4499.0
5874,17.0,2.2815861225194864,2994.0
5875,16.0,2.526846154620763,1689.0
5876,16.0,2.132777978375025,6207.0
5877,19.0,2.420209271663984,2331.0
5878,18.0,2.220151786506526,4869.0
5879,17.0,2.489590379657078,1173.0
5880,22.0,2.1694565056424038,5625.0
5881,15.0,2.257165596883328,4087.0
5882,16.0,2.2973675126683637,3390.0
5883,17.0,2.2344779210842374,4439.0
5884,23.0,2.0979225195612345,6017.0
5885,18.0,2.3327381681623085,1755.0
5886,21.0,2.2399477273185275,4439.0
5887,21.0,2.3354022509242656,2261.0
5888,19.0,2.295446761351452,2140.0
5889,22.0,2.245938494735917,4523.0
5890,16.0,2.3536425309329005,2097.0
5891,18.0,2.3839149936577986,3713.0
5892,22.0,2.110796662155783,7422.0
5893,22.0,2.0764985758325674,9335.0
5894,18.0,2.0658257223525456,9177.0
5895,22.0,2.198599637631378,3487.0
5896,17.0,2.1415568706996666,6153.0
5897,23.0,2.0804753553540802,9284.0
5898,21.0,2.170332825505969,6203.0
5899,16.0,2.4783421580240796,1205.0
5900,15.0,2.338544888862403,3969.0
5901,19.0,2.1350846913177266,9412.0
5902,22.0,2.162046111074819,5110.0
5903,22.0,2.116441476293182,7413.0
5904,22.0,2.065458394305522,9307.0
5905,17.0,2.1957864915680534,4495.0
5906,22.0,2.1321789071156174,8466.0
5907,17.0,2.3606566508278575,2261.0
5908,22.0,2.2715984797432873,3155.0
5909,19.0,2.3774665045062897,2512.0
5910,17.0,2.213515191849085,5801.0
5911,21.0,2.213452237665015,5657.0
5912,18.0,2.4545449666272754,2603.0
5913,20.0,2.243767484154484,3853.0
5914,21.0,2.100131667624553,8951.0
5915,18.0,2.0823967854062433,9000.0
5916,18.0,2.3280265558523148,1892.0
5917,22.0,2.125872967436173,4742.0
5918,16.0,2.240364094668632,3574.0
5919,18.0,2.2899010520185903,3563.0
5920,18.0,2.287379602973355,2587.0
5921,16.0,2.44363793831851,1224.0
5922,16.0,2.218375237001365,3409.0
5923,16.0,2.3098093609061476,2241.0
5924,16.0,2.458546725693332,1664.0
5925,22.0,2.110576731573785,8400.0
5926,18.0,2.293936460409395,3536.0
5927,18.0,2.370919792795345,1929.0
5928,20.0,2.338098688513393,1774.0
5929,18.0,2.0936008150813157,9412.0
5930,18.0,2.1288529027242413,7064.0
5931,17.0,2.11057451063799,6870.0
5932,20.0,2.1410647761931325,7825.0
5933,18.0,2.328838539948906,4459.0
5934,18.0,2.3541936838294184,3064.0
5935,23.0,2.054391472502235,6894.0
5936,20.0,2.295388430713187,5280.0
5937,21.0,2.246010256065826,2722.0
5938,20.0,2.304172909747159,3931.0
5939,22.0,2.1780065350180693,6026.0
5940,15.0,2.2719371026959254,2512.0
5941,19.0,2.197835261943775,5731.0
5942,14.0,2.3318432331866417,1724.0
5943,21.0,2.039886810779627,7937.0
5944,17.0,2.3838718796687015,2392.0
