id,Delta,R0,i0
6435,18.0,2.1380951862374102,6908.0
6436,22.0,2.181860657105085,8489.0
6437,16.0,2.5188009500293838,2571.0
6438,17.0,2.3313241323775777,4355.0
6439,21.0,2.2579232315129616,3527.0
6440,22.0,2.1697310312444937,6474.0
6441,20.0,2.4489463728051435,2312.0
6442,19.0,2.507164713702089,2463.0
6443,22.0,2.2011011355308603,6629.0
6444,16.0,2.719451692090972,800.0
6445,21.0,2.2691672245147476,5978.0
6446,19.0,2.1674008680626993,9107.0
6447,22.0,2.204735157799343,7457.0
6448,16.0,2.353032316536715,3660.0
6449,19.0,2.289027649310904,6157.0
6450,19.0,2.1479484589948536,9389.0
6451,19.0,2.177023161192485,5897.0
6452,18.0,2.1889563357740074,4982.0
6453,16.0,2.239889167979418,4624.0
6454,20.0,2.378153368078809,4350.0
6455,17.0,2.422884167944082,1661.0
6456,20.0,2.176747761233504,6066.0
6457,16.0,2.228004972516438,4641.0
6458,19.0,2.187801602554838,6563.0
6459,22.0,2.201482809298359,6258.0
6460,21.0,2.148679134595427,9572.0
6461,19.0,2.166278296528449,7105.0
6462,17.0,2.247868242631855,5080.0
6463,20.0,2.3036193888231997,3181.0
6464,14.0,2.4867976545871215,1465.0
6465,17.0,2.3135533769923553,2873.0
6466,15.0,2.3997382936112293,3396.0
6467,20.0,2.3023362796173426,6287.0
6468,18.0,2.18541803249847,5425.0
6469,21.0,2.1734618887752015,7691.0
6470,20.0,2.1022916987506473,7917.0
6471,22.0,2.134817477132136,7675.0
6472,20.0,2.361108425926823,3239.0
6473,16.0,2.405403486408083,2859.0
6474,20.0,2.240037106815092,6216.0
6475,18.0,2.0846432486812483,9706.0
6476,16.0,2.2648290968840596,3660.0
6477,22.0,2.1662458646518545,6891.0
6478,21.0,2.161755742640654,9416.0
6479,20.0,2.1670805362714853,6932.0
6480,19.0,2.1622311854250835,6258.0
6481,19.0,2.129476209129843,9794.0
6482,21.0,2.0785848575288752,7825.0
6483,18.0,2.144772765850046,8456.0
6484,21.0,2.2190290852891414,8322.0
6485,20.0,2.191661317782109,7946.0
6486,18.0,2.4130062907428713,2607.0
6487,20.0,2.278296204895598,5064.0
6488,17.0,2.656982514360077,1241.0
6489,17.0,2.3193885994788737,2625.0
6490,17.0,2.259474946783429,3652.0
6491,19.0,2.5245556070829105,1822.0
6492,22.0,2.067794398521895,9132.0
6493,18.0,2.1620337458068923,6138.0
6494,19.0,2.1938661628028657,5725.0
6495,16.0,2.2662909072126656,4823.0
6496,22.0,2.1921466399157703,6402.0
6497,20.0,2.115182156223991,8074.0
6498,19.0,2.2369639877990237,4624.0
6499,17.0,2.3006531659378244,5146.0
6500,20.0,2.388434746609058,3775.0
6501,20.0,2.265309306478917,3145.0
6502,17.0,2.339099978286252,3527.0
6503,17.0,2.3562332353197277,2507.0
6504,16.0,2.4588602407749915,2463.0
6505,21.0,2.2315948974967847,4287.0
6506,21.0,2.269552636148555,4607.0
6507,16.0,2.3218518813018614,4607.0
6508,18.0,2.357397499752618,2657.0
6509,18.0,2.2730969017405895,3917.0
6510,19.0,2.2897030046163325,3962.0
6511,19.0,2.1314430652521072,9805.0
6512,22.0,2.1286519760668106,9988.0
6513,19.0,2.407485472704845,2945.0
6514,19.0,2.250725781341256,6474.0
6515,20.0,2.457418352518826,1865.0
6516,20.0,2.3360383927056816,5075.0
6517,17.0,2.3674028686261046,3107.0
6518,21.0,2.1296713728083643,6398.0
6519,16.0,2.3161520910941014,3015.0
6520,16.0,2.2755842547690515,4590.0
6521,21.0,2.225386456572725,8053.0
6522,13.0,2.6248793457775625,982.0
6523,20.0,2.1540571707062295,6776.0
6524,17.0,2.2341783657197842,5413.0
6525,22.0,2.135316430325738,8251.0
6526,15.0,2.763055158734133,935.0
6527,17.0,2.4332411245396686,3038.0
6528,17.0,2.142183886310594,6776.0
6529,18.0,2.2735341092208112,5116.0
6530,20.0,2.1730801656352146,7387.0
6531,19.0,2.3645184709170035,5008.0
6532,17.0,2.342548240685901,2873.0
6533,18.0,2.303055833141562,4642.0
6534,18.0,2.077329136471644,9211.0
6535,21.0,2.1584821677859525,6371.0
6536,16.0,2.318747973714638,4501.0
6537,19.0,2.2394912862021275,6451.0
6538,19.0,2.199408724683267,6216.0
6539,14.0,2.348587405257601,2613.0
6540,16.0,2.7838455773659647,635.0
6541,20.0,2.1314857520604376,7868.0
6542,22.0,2.233865067852104,5420.0
6543,18.0,2.102565818899861,9559.0
6544,20.0,2.279012044821675,5901.0
6545,20.0,2.1920548604609116,6064.0
6546,22.0,2.1185626197674683,6605.0
6547,15.0,2.3054488878715276,3330.0
6548,21.0,2.152723099094965,6840.0
6549,21.0,2.3391217983313406,2651.0
6550,21.0,2.2029070029367595,5000.0
6551,19.0,2.357391871571074,2415.0
6552,20.0,2.220845494950337,7197.0
6553,17.0,2.1932350240918113,5713.0
6554,15.0,2.466922937916217,1879.0
6555,18.0,2.5205338441177148,1695.0
6556,19.0,2.1416551130267814,8097.0
6557,19.0,2.392397959796236,4073.0
6558,20.0,2.124842947228207,6291.0
6559,19.0,2.186030325551014,5409.0
6560,15.0,2.3546871180018614,2836.0
6561,21.0,2.189313669384723,6287.0
6562,18.0,2.4628511807523967,2460.0
6563,20.0,2.2973704702396978,5425.0
6564,21.0,2.2997923969655094,5367.0
6565,21.0,2.1017088513087625,6999.0
6566,14.0,2.4408136804814187,1403.0
6567,17.0,2.3915772784475045,1910.0
6568,21.0,2.1308609650867134,8835.0
6569,17.0,2.1015003611634415,7917.0
6570,15.0,2.4694384763110446,2523.0
6571,18.0,2.133611252637852,8682.0
6572,17.0,2.1606421052472142,7204.0
6573,12.0,2.8705077789887543,470.0
6574,19.0,2.2101499249308967,5471.0
6575,20.0,2.1292045697118107,6563.0
6576,21.0,2.3504002330113023,3863.0
6577,22.0,2.103913755068308,8680.0
6578,19.0,2.1798436047222522,7400.0
6579,20.0,2.200469691694515,6513.0
6580,17.0,2.2816459479827786,5175.0
6581,18.0,2.226771371480128,5116.0
6582,16.0,2.4435366278629758,1576.0
6583,19.0,2.226443499922115,7467.0
6584,15.0,2.4374477739849527,1963.0
6585,15.0,2.387753201155333,3466.0
6586,17.0,2.1329227461415097,8067.0
6587,16.0,2.5141287352846646,1315.0
6588,19.0,2.1718429401315067,8838.0
6589,21.0,2.2199248202113964,6605.0
6590,19.0,2.1107087202271297,6999.0
6591,16.0,2.279229428226701,5518.0
6592,21.0,2.2334400081357844,4187.0
6593,20.0,2.180175740823359,9107.0
6594,21.0,2.3067557845272333,3838.0
6595,17.0,2.1943282974962144,5491.0
6596,19.0,2.1803665218798924,7395.0
6597,22.0,2.110425467627301,8316.0
6598,22.0,2.2490815583345136,4607.0
6599,21.0,2.144656594448974,7487.0
6600,19.0,2.2275668367692694,7917.0
6601,20.0,2.2418770798892966,4129.0
6602,20.0,2.1053475734106386,8727.0
6603,14.0,2.469434642565619,1922.0
6604,19.0,2.119326859214789,7496.0
6605,15.0,2.667389401066872,1365.0
6606,21.0,2.1390452476004427,9504.0
6607,22.0,2.2652730111262382,5393.0
6608,20.0,2.238627426717314,6474.0
6609,9.0,2.8069023181403923,470.0
6610,22.0,2.215841023275879,6402.0
6611,18.0,2.5415487791757925,1796.0
6612,15.0,2.7110725087042353,800.0
6613,15.0,2.6260424485358165,1403.0
6614,18.0,2.3312553649359105,5017.0
6615,22.0,2.0784492839345825,9313.0
6616,21.0,2.193921257968217,8055.0
6617,17.0,2.4252155019803965,1963.0
6618,21.0,2.21067436838919,7649.0
6619,15.0,2.3060453243424286,4073.0
6620,17.0,2.1487655116543234,6891.0
6621,19.0,2.4496707462948724,2964.0
6622,19.0,2.3401956432330455,5125.0
6623,21.0,2.164030395421954,8880.0
6624,18.0,2.1725707696006182,8967.0
6625,18.0,2.381682896414556,2312.0
6626,22.0,2.1580613101789345,8017.0
6627,18.0,2.1886171762011615,5967.0
6628,17.0,2.3271919499029594,4795.0
6629,19.0,2.3088144319669506,4073.0
6630,17.0,2.235838213750721,5024.0
6631,22.0,2.2634025710159484,4163.0
6632,19.0,2.4307086509458964,3884.0
6633,17.0,2.277738609725838,5713.0
6634,18.0,2.1123583580614866,9988.0
6635,21.0,2.2195586833898933,7400.0
6636,18.0,2.1861733978045375,7395.0
6637,18.0,2.6379662228526755,1403.0
6638,18.0,2.2024616210806145,6849.0
6639,15.0,2.313257879061233,4129.0
6640,19.0,2.432952595644553,3567.0
6641,18.0,2.046624034147277,9666.0
6642,16.0,2.5296696764697337,1330.0
6643,20.0,2.3615600137818005,2772.0
6644,17.0,2.3925793888706055,3181.0
6645,21.0,2.185429855684241,7955.0
6646,16.0,2.51262771118261,1576.0
6647,18.0,2.3956340549359583,2027.0
6648,19.0,2.4626062423882,1651.0
6649,17.0,2.144661392125489,6974.0
6650,18.0,2.3127672528578653,2662.0
6651,22.0,2.1863277269980412,6258.0
6652,21.0,2.3068777423302156,3508.0
6653,16.0,2.3410840017086723,4129.0
6654,18.0,2.454906754920203,2693.0
6655,18.0,2.1120308329536805,8487.0
6656,17.0,2.727141406500581,935.0
6657,19.0,2.3755316099465014,4380.0
6658,21.0,2.2101966143578045,8773.0
6659,18.0,2.3656550844234814,2463.0
6660,18.0,2.5351800607454225,2463.0
6661,22.0,2.2564888267625736,5910.0
6662,20.0,2.147319705095177,6102.0
6663,17.0,2.1956409116760187,4699.0
6664,19.0,2.185175005140987,5049.0
6665,17.0,2.220296233206007,5406.0
6666,20.0,2.400474233027006,2741.0
6667,17.0,2.1911592278922756,7479.0
6668,21.0,2.185548593650147,8881.0
6669,17.0,2.170110063503419,7993.0
6670,21.0,2.1322573778847187,9726.0
6671,19.0,2.159842601534636,6718.0
6672,19.0,2.3320247498827933,3321.0
6673,19.0,2.268769716429421,4005.0
6674,19.0,2.234633608019747,5030.0
6675,16.0,2.3243334050400644,2859.0
6676,22.0,2.1186909692233,8838.0
6677,16.0,2.450579706743991,2880.0
6678,19.0,2.419037926048135,1886.0
6679,20.0,2.2510108625684824,3614.0
6680,21.0,2.188792140417372,4716.0
6681,16.0,2.243765793102319,4095.0
6682,16.0,2.7767640689997948,800.0
6683,18.0,2.2421468820504677,6999.0
6684,21.0,2.158775378072621,9004.0
6685,18.0,2.398011076747194,3286.0
6686,21.0,2.1020986346293298,9352.0
6687,21.0,2.3082353645085867,3093.0
6688,21.0,2.122498077388114,8074.0
6689,21.0,2.2745162962165635,4624.0
6690,19.0,2.2057647203218504,5261.0
6691,19.0,2.1926102298042647,5219.0
6692,23.0,2.121705982893851,9624.0
6693,15.0,2.3278980859822633,3730.0
6694,16.0,2.3357858575390273,3366.0
6695,15.0,2.6264332871148266,1348.0
6696,21.0,2.2159475442380043,7162.0
6697,21.0,2.125044787066427,6968.0
6698,21.0,2.3667188928770586,3569.0
6699,21.0,2.087084939680141,7579.0
6700,21.0,2.13156482771118,7671.0
6701,19.0,2.352118327346518,4678.0
6702,17.0,2.426765684838406,2273.0
6703,17.0,2.3092873607522506,5301.0
6704,18.0,2.252482036336105,4250.0
6705,19.0,2.401960696622308,3480.0
6706,15.0,2.434508924656147,1519.0
6707,20.0,2.229925876391369,7715.0
6708,20.0,2.191671661330789,6451.0
6709,17.0,2.106702724945379,8251.0
6710,22.0,2.1430512662034817,8291.0
6711,16.0,2.57882005705359,1651.0
6712,20.0,2.343508710232747,2345.0
6713,17.0,2.1423177376953118,8168.0
6714,22.0,2.0512683254665967,9274.0
6715,19.0,2.118117243942182,7462.0
6716,17.0,2.2256810957399815,6660.0
6717,18.0,2.165186711315698,7595.0
6718,20.0,2.1023566113471905,8967.0
6719,20.0,2.1825691053041423,5125.0
6720,16.0,2.2106053755773436,4823.0
6721,22.0,2.1212240771899236,9484.0
6722,16.0,2.255525637685879,4041.0
6723,20.0,2.211275958381561,6493.0
6724,21.0,2.1972015323705536,4250.0
6725,21.0,2.2103455315623393,4955.0
6726,16.0,2.4245109050501426,3314.0
6727,17.0,2.2856997613293566,3635.0
6728,19.0,2.2460370378546224,6137.0
6729,21.0,2.2816627427449307,3652.0
6730,19.0,2.088387505240689,8467.0
6731,18.0,2.06986916351752,9344.0
6732,18.0,2.3432770567972305,2523.0
6733,22.0,2.175778240254261,6167.0
6734,18.0,2.3059095115410595,4955.0
6735,21.0,2.203553122267086,8588.0
6736,18.0,2.250717248515989,4823.0
6737,21.0,2.287613477664526,2772.0
6738,18.0,2.181054129259066,5932.0
6739,16.0,2.5471302997712444,1646.0
6740,17.0,2.3292928241263127,3239.0
6741,16.0,2.2756983626960277,3527.0
6742,21.0,2.064029581119182,9033.0
6743,18.0,2.264109613504449,6229.0
6744,20.0,2.2474627569930483,7425.0
6745,15.0,2.552132880311511,2017.0
6746,15.0,2.797284604466279,800.0
6747,21.0,2.0893390325744883,7916.0
6748,16.0,2.6797086571733004,1330.0
6749,16.0,2.342352258056439,4641.0
6750,19.0,2.2388957604233135,5230.0
6751,20.0,2.5153801848071877,1910.0
6752,20.0,2.2318773243305525,7027.0
6753,18.0,2.2839576195614955,5952.0
6754,18.0,2.402117550492803,3930.0
6755,21.0,2.059543486235932,9726.0
6756,21.0,2.21761215607068,6850.0
6757,22.0,2.215924712776566,5592.0
6758,20.0,2.387919220643021,4251.0
6759,17.0,2.2578356345602786,5200.0
6760,20.0,2.1567660034993916,5270.0
6761,20.0,2.3881940643075783,3203.0
6762,23.0,2.1419892786211547,9198.0
6763,19.0,2.0894786038349817,8051.0
6764,15.0,2.5400223589651976,1330.0
6765,21.0,2.196425959902844,7848.0
6766,20.0,2.438252939682445,1902.0
6767,21.0,2.113288075339105,8283.0
6768,17.0,2.3758629341209607,3396.0
6769,18.0,2.226365044360794,6371.0
6770,21.0,2.1414525980006447,7910.0
