id,Delta,R0,i0
6506,17.0,1.8836040070009965,6440.0
6507,15.0,1.8139454050707573,9085.0
6508,19.0,1.9071685585087519,5607.0
6509,15.0,2.1104129407775325,3586.0
6510,15.0,1.960438786676068,6747.0
6511,17.0,1.8857102844224682,5710.0
6512,12.0,1.9925270252099114,4230.0
6513,16.0,1.910692015291912,5301.0
6514,13.0,2.3285465505558944,908.0
6515,18.0,1.9543080646470896,5993.0
6516,17.0,1.9591164915405619,7042.0
6517,17.0,2.1631128392403687,2143.0
6518,14.0,2.3524912669186904,1423.0
6519,17.0,1.862774815387122,6489.0
6520,17.0,1.869176782236909,5993.0
6521,16.0,1.9800844020049277,5454.0
6522,16.0,2.0753212533620915,2639.0
6523,15.0,1.8590649851231016,6328.0
6524,12.0,2.3924095838714137,729.0
6525,18.0,1.9738983457154813,4779.0
6526,17.0,2.04216166869766,4754.0
6527,18.0,2.0294415147138247,3452.0
6528,19.0,1.874738065564092,9891.0
6529,17.0,2.187996840938823,1977.0
6530,14.0,2.293313057166884,1360.0
6531,17.0,1.8953592869754132,6160.0
6532,15.0,2.0356620775467995,4071.0
6533,19.0,1.8367592278997151,8387.0
6534,14.0,1.7982445528477764,9998.0
6535,15.0,1.9371108267977086,6051.0
6536,17.0,1.9450406737129347,4524.0
6537,18.0,1.936917112157848,6160.0
6538,18.0,1.8809518284639333,5448.0
6539,12.0,2.2306410608096647,2067.0
6540,14.0,1.967367791801394,6587.0
6541,14.0,1.8592233362124557,8030.0
6542,16.0,1.889302722614348,7385.0
6543,14.0,1.875969610109066,7631.0
6544,14.0,1.9550131425788535,5923.0
6545,18.0,1.809009511128344,9303.0
6546,14.0,2.2742836899715715,1776.0
6547,18.0,1.8235225987611086,9011.0
6548,18.0,2.0488736516916974,2995.0
6549,14.0,1.8278639120138773,8083.0
6550,20.0,1.8718268410546186,6681.0
6551,19.0,1.8766565107635238,7135.0
6552,15.0,2.1677975266512406,2717.0
6553,11.0,2.2879072590666976,908.0
6554,20.0,1.8633348028455163,6675.0
6555,13.0,2.03894172676947,2717.0
6556,20.0,1.8788699530995623,7256.0
6557,19.0,2.0488995861389916,3637.0
6558,15.0,1.9090188743453047,8697.0
6559,19.0,1.9473753871908752,4340.0
6560,13.0,2.0101104959490743,3290.0
6561,14.0,1.9782706445583744,6107.0
6562,11.0,2.335879193262989,830.0
6563,16.0,1.797903255486555,8554.0
6564,13.0,2.3190708752570273,908.0
6565,17.0,1.9666268892589016,3925.0
6566,18.0,1.8174279389407155,9145.0
6567,16.0,2.007295852819289,4352.0
6568,14.0,1.8780021539214724,7097.0
6569,19.0,1.9274530240126708,5333.0
6570,15.0,1.8844411196713955,6587.0
6571,15.0,1.978770312952538,6668.0
6572,15.0,2.1848029601785806,2879.0
6573,16.0,1.9600270444284478,5052.0
6574,15.0,1.8788344540578472,7970.0
6575,15.0,1.8994637766793427,7001.0
6576,11.0,2.3158021866496328,908.0
