id,Delta,R0,i0
7272,16.0,1.8321930120647663,3521.0
7273,10.0,2.236648121267242,719.0
7274,16.0,2.0946819783592012,1254.0
7275,13.0,2.27040766841153,721.0
7276,16.0,1.7663873668072887,4911.0
7277,13.0,2.2347965870800266,721.0
7278,17.0,1.7777409072992278,5468.0
7279,16.0,1.9887309065611676,1634.0
7280,19.0,1.704312416625867,6297.0
7281,16.0,2.1750947482954586,721.0
7282,20.0,1.623726357442102,9372.0
7283,17.0,2.050677181449056,1730.0
7284,15.0,1.7138349641066832,5546.0
7285,16.0,1.883058643866986,3304.0
7286,13.0,2.0892464107185935,1254.0
7287,13.0,2.2573949145289833,721.0
7288,12.0,2.2811914611846893,719.0
7289,17.0,1.971562678738832,1694.0
7290,13.0,2.296918878604095,583.0
7291,16.0,1.8223500016284915,4504.0
7292,18.0,1.6900716914479532,8428.0
7293,15.0,2.026873987696627,1634.0
7294,17.0,1.8990072121161792,3491.0
7295,19.0,1.6890061839508477,7385.0
7296,13.0,2.153907909937117,1262.0
7297,17.0,1.8027604085688367,5285.0
7298,16.0,2.023440038109684,1730.0
7299,14.0,2.156088504157873,719.0
7300,12.0,2.1741487830806325,719.0
7301,16.0,1.619416224931021,8667.0
7302,19.0,1.7608505415459865,5768.0
7303,19.0,1.6873746740598818,8428.0
7304,18.0,1.8001033769775612,4771.0
7305,16.0,2.054038506972152,1023.0
7306,16.0,1.7413318430644464,5383.0
7307,14.0,1.969111300223539,2314.0
7308,17.0,1.647539972296997,7656.0
7309,16.0,1.7367971014085475,6269.0
7310,17.0,1.6925488081596598,8534.0
7311,15.0,1.835229463796868,4084.0
7312,15.0,1.9043648821768877,3459.0
7313,15.0,1.91417834421526,2595.0
7314,13.0,2.0590814591370723,1255.0
7315,13.0,1.8573121423020247,3507.0
7316,18.0,1.72113948380249,7558.0
7317,15.0,1.7740410455776583,4332.0
7318,17.0,1.7745285118137708,5442.0
7319,16.0,1.7403053662054442,5356.0
7320,15.0,1.7355619169795358,5356.0
7321,16.0,1.7476683422590198,5269.0
7322,19.0,1.7039085376504688,6520.0
7323,17.0,1.6782840812255944,8185.0
7324,19.0,1.7757724466633538,4980.0
7325,10.0,2.2896754341043817,719.0
7326,10.0,2.173032764741785,991.0
7327,13.0,1.9926365431631283,1976.0
7328,14.0,2.1899924232272294,721.0
7329,11.0,2.246695774615195,721.0
7330,13.0,2.0115378152130026,1823.0
7331,16.0,1.6314150272652879,9645.0
7332,16.0,1.975457878477702,2314.0
7333,16.0,1.7416108165683102,4921.0
7334,15.0,1.8287339528735802,3375.0
7335,10.0,2.2491018997964862,721.0
7336,16.0,1.9003482464391412,2655.0
7337,17.0,1.988859397472576,1424.0
7338,16.0,1.6402441064690596,8007.0
7339,14.0,1.8350012623520437,3814.0
7340,16.0,2.02700880866912,1730.0
7341,16.0,1.6722507101955415,8420.0
7342,16.0,1.9130321353502806,2982.0
7343,15.0,1.67046293784297,7704.0
7344,12.0,2.0585711363754937,1488.0
7345,20.0,1.740735918893466,4991.0
7346,17.0,1.9660195696768723,1730.0
7347,16.0,1.7032974971177413,5442.0
7348,16.0,1.6492027918071654,8393.0
7349,16.0,1.9748637693702735,1996.0
7350,16.0,2.17224668067318,991.0
7351,16.0,1.7081395534269546,6784.0
7352,13.0,2.092498700017907,1457.0
7353,18.0,1.885233556888419,2595.0
7354,13.0,1.8529749072506034,3407.0
