id,Delta,R0,i0
6711,14.0,1.7603882208608645,3143.0
6712,14.0,1.8422464677478017,2863.0
6713,14.0,1.8643817385137182,2145.0
6714,20.0,1.627476707910759,9057.0
6715,14.0,1.695099137958859,4559.0
6716,18.0,1.8068568977382022,2680.0
6717,22.0,1.5835656875293678,8438.0
6718,18.0,1.7194203255763045,4374.0
6719,18.0,1.6089132020842363,8416.0
6720,21.0,1.564509573654239,7602.0
6721,17.0,1.7887751851328042,2720.0
6722,20.0,1.5702592724091544,7663.0
6723,18.0,1.6100790619365657,8283.0
6724,18.0,1.6366132940408233,7923.0
6725,18.0,1.949266409585646,1461.0
6726,16.0,1.626975320103857,7577.0
6727,17.0,1.6662005967771654,6390.0
6728,18.0,1.6354005512750447,8045.0
6729,19.0,1.8972843045524646,1728.0
6730,19.0,1.6328329463098976,8633.0
6731,14.0,1.8685099796094697,2380.0
6732,19.0,1.7499629569177857,4096.0
6733,17.0,1.8844505200077601,2144.0
6734,18.0,1.70808676695233,5630.0
6735,14.0,1.8119264697063406,3558.0
6736,14.0,1.9071639293083373,1728.0
6737,18.0,1.657238952268403,4752.0
6738,16.0,2.071018323534701,818.0
6739,22.0,1.5488610860612142,9290.0
6740,14.0,1.6548827756132416,5655.0
6741,17.0,1.7380302752739454,4254.0
6742,18.0,1.6885738695994743,5640.0
6743,19.0,1.70918551457216,4171.0
6744,17.0,1.7462554238947088,4525.0
6745,19.0,1.7061249478333504,5490.0
6746,20.0,1.8326757764305612,2380.0
6747,19.0,1.7977649153277082,3994.0
6748,13.0,1.8877876427986116,2230.0
6749,21.0,1.5558661217893857,8973.0
6750,18.0,1.7097871529895001,4109.0
6751,17.0,1.584463376703838,6818.0
6752,18.0,1.6262333201224646,7275.0
6753,21.0,1.6408916758525423,5490.0
6754,14.0,1.699530649263536,4384.0
6755,16.0,1.7109541503467713,4436.0
6756,15.0,1.7310032673270188,4970.0
6757,14.0,1.880100790378246,2186.0
6758,18.0,1.6527902615701504,5017.0
6759,18.0,1.6912798893857528,4515.0
6760,19.0,1.6738936689689976,4427.0
6761,16.0,1.8840137128195535,1632.0
6762,15.0,1.8436292282580662,3625.0
6763,19.0,1.8193450176799426,2554.0
6764,15.0,1.6593140048685764,5694.0
6765,18.0,1.7947843230889082,3558.0
6766,18.0,1.655992461920153,7383.0
6767,15.0,1.5957441160354213,6741.0
6768,20.0,1.7116651392595734,4852.0
6769,19.0,1.6759629641355092,7594.0
6770,13.0,1.8495597795217131,3003.0
6771,15.0,1.5859303106182834,7332.0
6772,21.0,1.5667605224962844,7577.0
6773,19.0,1.7585722852688686,3227.0
6774,17.0,1.6677865136335355,5737.0
6775,19.0,1.6088296787785867,8159.0
6776,15.0,1.653574751029919,5630.0
6777,17.0,1.7377063011071594,4615.0
6778,17.0,1.6865265144297379,7064.0
6779,14.0,1.8950063258746526,1728.0
6780,22.0,1.5741665586970894,8100.0
6781,20.0,1.6271410454565345,8635.0
6782,18.0,1.5744427457178476,6544.0
6783,14.0,1.7145558539476495,4655.0
6784,18.0,1.7886312277195089,3081.0
6785,13.0,1.810975089820877,2572.0
6786,16.0,1.6914105287393313,6580.0
6787,17.0,1.7332115057365451,4374.0
6788,16.0,1.6033258422064607,6683.0
6789,14.0,1.8726442162684025,3143.0
6790,17.0,1.6005253751668975,9401.0
6791,17.0,1.6282930643941254,6324.0
6792,19.0,1.6549093382398947,7577.0
6793,22.0,1.5624145124211737,7318.0
6794,14.0,1.7045497207189806,5674.0
6795,20.0,1.5064303629788411,9440.0
6796,20.0,1.6521815124801644,5763.0
6797,18.0,1.5830716031173089,7534.0
6798,14.0,1.657349008585239,5514.0
6799,18.0,1.706704639610158,5308.0
6800,17.0,1.808527581651657,2572.0
6801,21.0,1.615931541505403,6804.0
6802,18.0,1.7707350714807641,4286.0
6803,14.0,1.87100885879324,2680.0
6804,16.0,1.7636642708000116,4450.0
6805,18.0,1.6202393482330133,8343.0
6806,18.0,1.6550458166268849,7534.0
6807,18.0,1.6507301188230787,5312.0
6808,17.0,1.7680256530509793,4323.0
6809,14.0,1.8330790439736926,3366.0
6810,15.0,1.6468475688975752,6530.0
6811,15.0,1.6544907040470747,4986.0
6812,17.0,1.685380959213376,4384.0
6813,15.0,2.0326925675617082,1137.0
6814,18.0,1.645085745601275,6021.0
6815,16.0,1.6558405321117435,5892.0
6816,21.0,1.6618098514809163,5308.0
6817,19.0,1.6561254615852212,7594.0
6818,17.0,1.8206105445273346,3424.0
6819,15.0,1.7516278765872193,3810.0
6820,18.0,1.5985016788971942,7999.0
6821,12.0,1.8280037582915183,2616.0
6822,21.0,1.68438348185695,5308.0
6823,16.0,1.709572451436022,3992.0
6824,18.0,1.5396120634251982,9655.0
6825,12.0,2.0493804711450423,1455.0
6826,18.0,1.7882597208343645,3639.0
6827,16.0,1.7562588241185126,3772.0
6828,15.0,1.583407681836717,7587.0
6829,17.0,1.6399893877342273,7197.0
6830,14.0,1.627147715253056,6199.0
6831,17.0,1.6566567371802885,6260.0
6832,17.0,1.567058375910389,8783.0
6833,22.0,1.5443789484674562,9998.0
6834,15.0,2.006665278300523,1016.0
6835,19.0,1.7711340822879236,3017.0
6836,17.0,1.6211293458107843,7602.0
6837,18.0,1.715079189677744,5892.0
6838,16.0,1.60416370098518,7766.0
6839,22.0,1.546063741772191,8633.0
6840,12.0,1.9755541630017708,1606.0
6841,19.0,1.679778766923437,4689.0
6842,17.0,1.8819018615194902,2450.0
6843,18.0,1.6387972074590507,9159.0
6844,19.0,1.562906242983089,7348.0
6845,18.0,1.5916510425032497,7468.0
6846,16.0,1.6353098385772094,6675.0
6847,19.0,1.7476681998240169,3951.0
6848,18.0,1.6090701800855645,7181.0
6849,16.0,1.7447706018166085,5490.0
6850,15.0,1.6210203327513686,7622.0
6851,18.0,1.675550314610322,6133.0
6852,16.0,1.7479810353066836,4427.0
6853,17.0,1.6541411364608107,4450.0
6854,18.0,1.7202486892563296,4234.0
6855,17.0,1.8570728328666393,2186.0
6856,17.0,1.7469382566770917,3951.0
6857,17.0,1.9743133402417468,1909.0
6858,17.0,1.5922986241756723,8520.0
6859,19.0,1.6252290821210686,8349.0
6860,15.0,1.7028574166640695,5423.0
6861,13.0,1.9411290733308812,1461.0
6862,20.0,1.6747510641973014,6972.0
6863,16.0,1.7625826595944067,4501.0
6864,15.0,1.7443516774776595,4559.0
6865,18.0,1.5604041120698116,9240.0
6866,13.0,2.126192997511976,1100.0
6867,18.0,1.6231566847639558,8935.0
6868,16.0,1.575864637503741,8004.0
6869,15.0,1.9553736356419416,2084.0
6870,17.0,1.625622043100699,5499.0
6871,15.0,1.8301340444506355,2600.0
6872,14.0,1.6582146434092655,5917.0
6873,19.0,1.7641289408842544,3347.0
6874,14.0,1.7943914558297978,4493.0
6875,14.0,1.9189136391606785,1469.0
6876,18.0,1.7114104607994276,4299.0
6877,14.0,1.8926545371301053,1677.0
