id,Delta,R0,i0
6406,20.0,2.1541419494836584,6850.0
6407,20.0,2.0564167844214754,8669.0
6408,17.0,2.15971906907257,4053.0
6409,20.0,2.10452244928879,5143.0
6410,15.0,2.200583574798117,4155.0
6411,18.0,2.2451947169303055,3615.0
6412,22.0,2.06353052159631,6764.0
6413,18.0,2.1546177731271157,3610.0
6414,20.0,2.1612249394767455,8092.0
6415,19.0,2.1521089988657485,5021.0
6416,20.0,2.1987211722624433,4511.0
6417,18.0,2.2977952872203455,3040.0
6418,17.0,2.1705528898523587,4565.0
6419,16.0,2.4520627366919623,2194.0
6420,16.0,2.1130140534979436,5098.0
6421,20.0,2.11927377993366,6259.0
6422,19.0,2.1159283982415173,4637.0
6423,16.0,2.484267205950241,1827.0
6424,21.0,2.1753259205266793,5386.0
6425,18.0,2.311613483734792,2008.0
6426,20.0,2.1785772245178863,5386.0
6427,19.0,2.2714581248388623,4412.0
6428,17.0,2.4236773652686625,2442.0
6429,17.0,2.1840431774329705,4946.0
6430,18.0,2.2226592863188044,3629.0
6431,20.0,2.1022207180768273,9728.0
6432,21.0,2.151965671525534,6402.0
6433,20.0,2.2526768091842655,4229.0
6434,19.0,2.284375650131265,3379.0
6435,17.0,2.3244575272922123,1985.0
6436,17.0,2.0402271632530633,7842.0
6437,19.0,2.2086378198811736,6410.0
6438,17.0,2.415944538330289,2194.0
6439,20.0,2.1226587038193787,5820.0
6440,21.0,2.1249858632524896,8000.0
6441,20.0,2.033490384214273,7313.0
6442,18.0,2.115431350115381,7193.0
6443,17.0,2.283906376588271,3725.0
6444,16.0,2.5680031197962148,1151.0
6445,19.0,2.26781331750969,4700.0
6446,21.0,2.0220699062642757,9883.0
6447,18.0,2.4261773586067723,2008.0
6448,18.0,2.2743632442269726,4281.0
6449,20.0,2.1595715319278637,5113.0
6450,21.0,2.1483027448299223,7492.0
6451,22.0,2.149320237600953,5275.0
6452,20.0,2.1359465199307937,4565.0
6453,19.0,2.1458812512065206,6492.0
6454,19.0,2.310646133917482,2207.0
6455,19.0,2.1185185865367195,7739.0
6456,16.0,2.2499022857701507,3948.0
6457,16.0,2.370574775749968,3370.0
6458,20.0,2.1388978403675867,4412.0
6459,15.0,2.214552067270366,4565.0
6460,19.0,2.0884838061466655,6536.0
6461,19.0,2.1153378280976596,5047.0
6462,20.0,2.0826713935092878,6561.0
6463,18.0,2.0020736560208063,9973.0
6464,21.0,2.1586404962783043,4700.0
6465,19.0,2.1543553114324108,7768.0
6466,15.0,2.2150637284229524,3993.0
6467,20.0,2.233631177016973,5103.0
6468,21.0,2.153595278724083,6825.0
6469,20.0,2.1586754016254,4847.0
6470,18.0,2.4509619519531674,1801.0
6471,18.0,2.091846290725096,8609.0
6472,17.0,2.2180181393476017,3537.0
6473,17.0,2.1020450199280867,6508.0
6474,16.0,2.143833815837655,4807.0
6475,22.0,2.1560091889982407,5682.0
6476,16.0,2.5318455294538014,1468.0
6477,18.0,2.1715269809720232,4451.0
6478,17.0,2.204714000108861,5655.0
6479,16.0,2.289685962813513,2305.0
6480,20.0,2.233574762017975,5113.0
6481,19.0,2.1334104010948023,5925.0
6482,20.0,2.2829259786852223,3435.0
6483,18.0,2.220651848907415,4713.0
6484,21.0,2.1171486785952993,7568.0
6485,18.0,2.1903216727985475,4380.0
6486,18.0,2.0757764771173663,8938.0
6487,17.0,2.0439782432815665,8933.0
6488,17.0,2.4912968304056573,1270.0
6489,19.0,2.2021159541273985,5301.0
6490,19.0,2.381197908836515,1945.0
6491,21.0,2.1616661377705504,3948.0
6492,17.0,2.2174103675956243,3063.0
6493,17.0,2.2206073430870297,4380.0
6494,18.0,2.310460063923677,2206.0
6495,18.0,2.24069078051929,4489.0
6496,16.0,2.409270871595286,1945.0
6497,18.0,2.0744262688182866,8046.0
6498,20.0,2.3117286017468057,3031.0
6499,19.0,2.076659450546841,6271.0
6500,18.0,2.1899917969840854,4979.0
6501,21.0,2.1051308462066336,7842.0
6502,19.0,2.263027512247653,2640.0
6503,20.0,1.982580306474928,9796.0
6504,17.0,2.1286209578990802,6850.0
6505,18.0,2.108315229801178,6913.0
6506,18.0,2.271011987006849,3040.0
6507,19.0,2.0684143625878377,6726.0
6508,19.0,2.140576906115426,5098.0
6509,16.0,2.2843984697897333,3389.0
6510,17.0,2.310473014819518,2194.0
6511,15.0,2.374609514844982,1801.0
6512,20.0,2.2150767559118774,4079.0
6513,19.0,2.1813394441352085,6286.0
6514,19.0,2.1586896572353287,5855.0
6515,21.0,1.9958443155680305,9799.0
6516,21.0,2.222859063039795,5161.0
6517,17.0,2.2118136078204764,4410.0
6518,20.0,2.122297216449599,8970.0
6519,17.0,2.212300161697173,4404.0
6520,17.0,2.2663204587589196,4287.0
6521,17.0,2.1760338846884077,6231.0
6522,22.0,2.07152213496379,7440.0
6523,18.0,2.039574239151134,6788.0
6524,20.0,2.155801402760822,4637.0
6525,20.0,2.1827626417530728,6453.0
6526,20.0,2.24337470202626,3746.0
6527,13.0,2.317516950138304,2351.0
6528,17.0,2.151637243464934,4229.0
6529,17.0,2.116234985686863,6969.0
6530,19.0,2.0563139541368733,6850.0
6531,21.0,2.1744079179152003,4565.0
6532,20.0,2.2072168711026876,5887.0
6533,21.0,2.01851241967999,9842.0
6534,18.0,2.2213801408085168,5301.0
6535,15.0,2.267516867678258,2974.0
6536,19.0,2.2454406883084195,4813.0
6537,19.0,2.319369326359653,2433.0
6538,17.0,2.202931434173585,5098.0
6539,18.0,2.0338207959371086,8895.0
6540,19.0,2.361126708062886,3542.0
6541,22.0,2.0909842778867875,6722.0
6542,21.0,2.2195784954377626,3711.0
6543,18.0,2.150805819507095,5145.0
6544,19.0,2.2823753489196164,4050.0
6545,17.0,2.2410208018053743,4148.0
6546,17.0,2.3596202143298974,2399.0
6547,19.0,2.368270482065837,2206.0
6548,15.0,2.200464483244572,3937.0
6549,18.0,2.2430928993875505,2724.0
6550,22.0,2.134724962695372,5908.0
6551,18.0,2.2779358316417957,4427.0
6552,21.0,2.17204083802978,4380.0
6553,20.0,2.2016591616918295,4847.0
6554,17.0,2.335029078152286,3725.0
6555,20.0,2.258103285445965,4155.0
6556,16.0,2.2835362919821165,3711.0
6557,20.0,2.3150320171334102,2599.0
6558,17.0,2.091805872288188,8688.0
6559,18.0,2.0061116940895403,8890.0
6560,21.0,2.1159602916956968,4637.0
6561,14.0,2.442354269209952,2274.0
6562,19.0,2.1619358576668395,4086.0
6563,18.0,2.1872421359936536,5887.0
6564,17.0,2.344688664382733,2305.0
6565,20.0,2.1624601126931986,3726.0
6566,17.0,2.1085968158666373,6866.0
6567,20.0,2.032884452477935,7257.0
6568,17.0,2.1016529634417505,5568.0
6569,21.0,2.0710542833519128,6917.0
6570,21.0,2.0744497066744816,7320.0
6571,20.0,2.2069435821639725,3948.0
6572,21.0,2.139097548514584,5664.0
6573,19.0,2.2619139137854845,4274.0
6574,16.0,2.2374109388184995,3063.0
6575,16.0,2.116386116188556,6726.0
6576,16.0,2.131951360942563,5162.0
6577,19.0,2.2259632639685,3031.0
6578,17.0,2.0479631913435252,7526.0
6579,16.0,2.288742030659409,3121.0
6580,18.0,2.2119527593160324,2945.0
6581,19.0,2.0053074814560516,9445.0
6582,19.0,2.2814488807828655,4050.0
6583,17.0,2.125592390896652,6801.0
6584,20.0,2.1300978993821227,6720.0
6585,19.0,2.2395668350424724,3457.0
6586,19.0,2.144828892090086,4908.0
6587,18.0,2.070738426147211,5925.0
6588,18.0,2.151337912247869,4298.0
6589,18.0,2.246131515515548,3063.0
6590,15.0,2.261813320217368,2696.0
6591,21.0,2.094656168600874,9385.0
6592,17.0,2.168067533827297,5774.0
6593,18.0,2.2656391008644166,4133.0
6594,18.0,2.014820782911135,8639.0
6595,18.0,2.275918575481041,2883.0
6596,18.0,2.1149391725537856,6259.0
6597,16.0,2.1354862137766206,5887.0
6598,21.0,2.1297399501941485,5039.0
6599,21.0,2.1657353974707214,5584.0
6600,21.0,2.1458079141538766,7862.0
6601,20.0,2.230970213064378,5386.0
6602,20.0,2.024378304417935,7949.0
6603,15.0,2.26494415693062,2331.0
6604,17.0,2.282193232057923,3435.0
6605,18.0,2.081477707148049,5887.0
6606,18.0,2.3045259593333647,4079.0
6607,15.0,2.194427182541311,4704.0
6608,17.0,2.115413923603036,5735.0
6609,16.0,2.12042373343668,6738.0
6610,19.0,2.0566721224313342,8669.0
6611,20.0,2.0334244713971965,7949.0
6612,19.0,2.07759389918437,5759.0
6613,22.0,2.1360675096788304,6969.0
6614,19.0,2.169101767122432,7178.0
6615,19.0,2.1963245532031,4765.0
6616,15.0,2.241311322975918,3746.0
6617,13.0,2.37005418876526,1860.0
6618,19.0,2.23338470327254,4678.0
6619,17.0,2.1879684251842844,3990.0
6620,18.0,2.0432665336578286,7320.0
6621,19.0,2.1143217783345625,5098.0
6622,20.0,2.1327713833335302,5584.0
6623,20.0,2.0594979834418665,6536.0
6624,19.0,2.2864413389491904,2724.0
6625,19.0,2.147032431140588,6561.0
6626,17.0,2.3257517570570845,2702.0
6627,18.0,2.0879415206043106,6453.0
6628,18.0,2.0962859524765585,6788.0
6629,19.0,2.1542851751598007,4466.0
6630,16.0,2.09382347661587,6383.0
6631,21.0,2.0913130664184063,9963.0
6632,20.0,2.015247889486811,9963.0
6633,17.0,2.076163672009192,8130.0
6634,19.0,2.089574157467983,6720.0
6635,18.0,2.330228752578168,3760.0
6636,19.0,2.2991163337574627,3063.0
6637,18.0,2.458778725109362,2114.0
6638,18.0,2.0347262534488277,8526.0
6639,20.0,2.0899968669063407,5113.0
6640,22.0,2.1135770832621605,6453.0
6641,17.0,2.2842367717852983,3726.0
6642,17.0,2.2295329460213784,3685.0
6643,19.0,2.0790042671896565,9963.0
6644,21.0,2.096368684348259,8500.0
6645,18.0,2.494786041248491,1389.0
6646,15.0,2.2705294284770527,2840.0
6647,20.0,2.0064034336380416,7695.0
6648,18.0,2.1964625762699588,5477.0
6649,20.0,2.1976634029404263,4229.0
6650,17.0,2.209816650314522,4813.0
6651,19.0,2.154229973917909,6800.0
6652,17.0,2.2278930767936216,3063.0
6653,18.0,2.158756133962991,4572.0
6654,19.0,2.3371588979911198,3710.0
6655,17.0,2.126201750935748,5361.0
6656,19.0,2.1564865332837218,5098.0
6657,20.0,1.971553989887467,9959.0
6658,21.0,2.1605792772907586,4636.0
6659,15.0,2.3650310498861256,2347.0
6660,17.0,2.1639935110160207,4298.0
6661,20.0,2.08368115011065,5600.0
6662,20.0,2.3015741080238286,2752.0
6663,17.0,2.2341364089534,3760.0
6664,21.0,2.079296850588832,9503.0
6665,17.0,2.1231518323064584,5575.0
6666,19.0,2.2549290468416676,4847.0
6667,17.0,2.1182051164123363,7052.0
6668,20.0,2.1090389101048337,5197.0
6669,19.0,2.192178244633356,5103.0
6670,17.0,2.4694445418698576,2274.0
6671,21.0,2.1977233414686297,3988.0
6672,20.0,2.2276323031758913,5584.0
6673,19.0,2.182766265983033,6873.0
6674,20.0,2.1980835404689096,5477.0
6675,18.0,2.1237235679452677,5759.0
6676,20.0,2.1121894176252876,9494.0
6677,20.0,2.1805942809160377,3754.0
6678,20.0,2.154467112096721,6548.0
6679,17.0,2.262839268180548,3502.0
6680,14.0,2.397055810105055,2579.0
6681,22.0,2.0703301147552042,9926.0
6682,15.0,2.363987403157725,2008.0
6683,18.0,2.0519977598786743,6858.0
6684,20.0,2.1883242257191773,5177.0
6685,13.0,2.487329301075853,1801.0
6686,15.0,2.234586825645773,4908.0
6687,19.0,2.2005697798565333,6054.0
6688,20.0,2.232198030217867,4631.0
6689,17.0,2.1733599243781736,5149.0
6690,18.0,2.101782568820447,6720.0
6691,14.0,2.343263852597727,2412.0
6692,19.0,2.209281621278716,5149.0
6693,19.0,2.1343245525691334,7160.0
6694,17.0,2.066440250107989,6412.0
6695,15.0,2.244627684252371,4419.0
6696,19.0,2.046156407249463,7369.0
6697,18.0,2.0515779859709706,6788.0
6698,17.0,2.086792271045558,6678.0
6699,18.0,2.38389175852009,2194.0
6700,13.0,2.5283049349957767,1487.0
6701,20.0,2.1322150130697213,4130.0
6702,18.0,2.406905071829069,1918.0
