beta,pop_infected,rel_death
0.05656444225991718,300,0.27126134416126646
0.053455384234335046,473,0.2639739272121503
0.05344241508801918,467,0.26393482558320547
0.05976567167523325,295,0.26060464554313445
0.0511843683634036,462,0.2999618219617754
0.05544298520995321,461,0.27889848453416727
0.055965453270721534,445,0.2843459684996309
0.05646903272803609,500,0.24004290482757282
0.05854828272417677,309,0.2892285225518304
0.05863119814968436,277,0.23487923276398845
0.05667186543431348,301,0.26802146241206776
0.04960824491162688,498,0.26876380821129586
0.058333155285821156,334,0.27588558006874186
0.05862150915005367,469,0.2595793334374966
0.05158335965684283,481,0.24067093348861868
0.05842299692852423,304,0.25801980842209643
0.05798826519198083,456,0.2641583878118872
0.0540545302227155,473,0.263217789887668
0.05267676158557079,499,0.27641481801307316
0.055303494478142125,463,0.22693436407191955
0.058291524566774666,312,0.2610565216099665
0.05634253307364138,302,0.25022704557613973
0.06000702331797001,311,0.28970745770332285
0.04957374932235224,493,0.27268524770201985
0.05945840649687764,359,0.26116231365501985
0.05947552115281844,296,0.2670469925905155
0.05472132706256221,358,0.29278543134531215
0.0579767385234692,500,0.24674130757022697
0.0463421455062,486,0.2852428719172906
0.053690739698894055,474,0.26395927919896656
0.05791632324875761,305,0.24804528470800752
0.05937189549644721,295,0.263880601015134
0.05865105949714124,310,0.2503390340515116
0.056471392412972464,319,0.28085468308585027
0.05594403063212628,315,0.22708649408429538
0.05462854356657103,470,0.23382518990429146
0.056004475613937385,476,0.23002622416627144
0.05977526297502922,464,0.2646772344790556
0.05851721901868971,310,0.2598890184205297
0.06459937785670208,380,0.2497577405908786
0.05832199081353426,306,0.2537451933735111
0.059896515307034735,299,0.2687450951357525
0.05748341650856752,277,0.28078374689951907
0.060087523088227644,307,0.28774933348752896
0.06403970646242713,467,0.29574733755472826
0.05247105032869099,473,0.2599796738645612
0.05286904637003935,500,0.2639425729788547
0.05833737308335107,273,0.24854917789014716
0.0598150845420499,305,0.2660023574962158
0.05959580263030574,339,0.2671859051742734
0.05093372416405732,466,0.2575990509342407
0.058592408829178017,271,0.2383440612528897
0.06231652083529482,248,0.30835540195446204
0.056787833486067,302,0.25288461678358903
0.06037828930001279,356,0.2911294997646145
0.05259840329757115,499,0.26434084686821513
0.05431100496792855,329,0.2891438254938209
0.05858799305981953,302,0.24134395135160175
0.054189545455463554,457,0.2640179375847088
0.05894011685434393,312,0.25858210576275
0.05641242303701477,470,0.23118393251145614
0.0586574315368657,392,0.24507959810230606
0.05573478583138277,293,0.2858800408339949
0.056150577136284505,435,0.23065005258176696
0.060504285194943455,438,0.2723655259412282
0.0524681010082224,486,0.30907862270575376
0.05821455546998487,308,0.2503055378504915
0.05798356930819384,461,0.2581885097960023
0.057316790788542495,288,0.25124741926815924
0.05165244158978498,456,0.3141235111988194
0.05674665249318888,292,0.2795498818777538
0.05639078340496048,288,0.27729251600288096
0.058625968718856704,310,0.24641744521991998
0.04337947302059879,486,0.28444123278702743
0.05782114445790515,317,0.25437409274928324
0.056921179080584104,279,0.2757342577043281
0.05204135199107356,457,0.27666291199445353
0.0570491074296656,300,0.26673919792911477
0.056562834772212814,471,0.2322043751616311
0.06007647598426914,311,0.25663736582836755
0.05829198435746305,465,0.267821379075316
0.05171613879482623,494,0.241711508715876
0.05528917476273122,317,0.25262127283421015
0.06409900159497586,419,0.2712180771049754
0.05818338246993374,306,0.25837489230331795
0.0594102393126692,305,0.27730431006775086
0.05614982503253588,471,0.23337958536455541
0.05862246051743358,309,0.2570288458612362
0.05592101569902212,473,0.23204287135188706
0.05708850093876611,279,0.24921867696426656
0.054510524447046016,472,0.27798060374935807
0.05847459694561019,491,0.306892878675148
0.061894329990262356,373,0.24022527944381616
0.06678593875800255,292,0.26249996905255435
0.05449395885974454,472,0.2274654611485209
0.06119975304596334,448,0.25015183465753504
0.05546598356725875,462,0.27457608967483005
0.05604757247889093,295,0.2824379731656786
0.05585986403486743,314,0.25062570849686305
0.05595742931960435,474,0.22974574465059247
