beta,pop_infected,rel_death
0.04011515517536518,426,0.1807587262117339
0.040212881391283796,353,0.15263284839954433
0.03679162166713272,300,0.1736360085893718
0.042012599505681106,272,0.16056694257572113
0.03694428446860097,358,0.15308805172073225
0.03789946242760428,394,0.20156734718575986
0.04113646521392976,418,0.14328715620163565
0.035023405244644146,332,0.17544714574817272
0.03441545203716379,418,0.19901215250707827
0.039009333580873065,248,0.18794833528318064
0.0394206326845551,415,0.1835011401350066
0.03860404446330425,447,0.19041831267297354
0.03479395440120063,442,0.16280272829497705
0.03239880691792082,475,0.19911747802402693
0.03935716432466088,419,0.15766015467890843
0.04420636713901384,284,0.16178658438666516
0.042023229442452695,386,0.18106688293059295
0.03533508935712254,335,0.1731041521264793
0.03576636374922207,317,0.16847141367243443
0.03937008224255559,424,0.16701869469448424
0.03476017668783277,429,0.1619636493965032
0.04145070091648761,222,0.163955628807099
0.040708655902232035,301,0.1764278322538392
0.03521150759783938,435,0.17461913566995807
0.040307520584723,378,0.15630781529584842
0.035537617861283434,434,0.16566001728630533
0.039164248990463744,423,0.16039775125369968
0.04226410801143648,293,0.1837947247406448
0.039628581726737576,424,0.15524132708916158
0.032994344959721575,463,0.19336908862374158
0.03218562906775265,445,0.19124502567010598
0.035607679876170514,297,0.16718194567779426
0.040621035268926214,304,0.17962115854447894
0.03586054938837784,352,0.15680100717921622
0.03376350261716055,314,0.14878600896956454
0.04136620271494861,252,0.1683866130429867
0.04677398597409505,248,0.12409035223150927
0.042206085888690695,278,0.16660988810115612
0.034378355890043455,424,0.17870234608777763
0.03860436402905619,448,0.194491984626778
0.03437926060852592,443,0.1748257175341081
0.037794386867895796,434,0.202015021291774
0.038029677650155976,300,0.14867313571150703
0.040334190850973395,358,0.16498041934070978
0.035726053018431694,321,0.1940617852751022
0.04054220804969183,353,0.16291080011187942
0.03584475773913226,300,0.1716680238893714
0.039686589193118356,257,0.16638327104677725
0.03837086979182838,413,0.13690005011529915
0.0400406786735541,374,0.15797983521237294
0.03802870796349926,299,0.1489125334892078
0.0422166600542347,267,0.18352562683746612
0.03898822900177781,225,0.19221240112052337
0.03806609937576574,319,0.1626366892957577
0.041028367146434465,301,0.17486831601039157
0.03588491736477101,386,0.17534933607629305
0.04069017302560843,300,0.17071621365469664
0.0401262390237555,280,0.18554325718605186
0.03683873187503482,276,0.1752552610612788
0.04085133569035046,271,0.1691076787806402
0.03975248013927273,356,0.16015838897307347
0.0394147020116948,401,0.15899851570610923
0.03708805397319226,465,0.17414428967834011
0.04106128365287771,301,0.16576555031072815
0.038901622851579824,278,0.15821253695750018
0.039015561459821615,417,0.15999387478913887
0.035383084175066915,299,0.17118533905175562
0.035371927366496574,436,0.1796452248447645
0.03561777823535158,424,0.15178159666070123
0.04218798798624528,295,0.1838265567055906
0.04476147540962831,279,0.15927671302618931
0.034414294897481476,438,0.16215466436448897
0.04202491147157569,272,0.15932878949907636
0.03255828593875403,415,0.1956063778231879
0.03777889638535779,416,0.2069763674158825
0.04038409794705954,430,0.14148917223377322
0.03422687803081379,446,0.17075610199064017
0.034496661778215615,438,0.15998291405297344
0.03242193414259196,330,0.20040932694115576
0.03782052334298328,403,0.21072916932206484
0.03769165040131854,408,0.13643311033538266
0.032380180586651736,459,0.19568122382081538
0.043034923274536736,429,0.1757954213281802
0.045538389891613094,292,0.1523348839705231
0.039215330569969675,432,0.1819251370531182
0.048808469164159346,247,0.1297882652543157
0.03978391050449484,421,0.15734820195448196
0.04101902023119907,265,0.1486093414447581
0.03946275493085543,240,0.15696413242631185
0.03817177037294565,271,0.14695087422666944
0.03374985799331023,319,0.1627931448226644
0.03951244639441692,252,0.16066109940620033
0.03961196209293499,354,0.15683889433081877
0.04237424871541729,293,0.17858138111085997
0.04507514658161296,381,0.16135144123226944
0.03806718410450124,301,0.1706617785390034
0.039447206889626836,428,0.15693665623784916
0.03578688619617308,348,0.15574054567329124
0.040222076646006806,422,0.15794311516343268
0.03570941575081443,435,0.18255809047892305
