loss
142.23810523505878
149.62277636818823
184.3985355553648
194.4817610793412
199.1109256367529
210.57585362635297
218.94158454129402
222.10650601696466
229.28281741089418
231.06333081404705
235.99677811781177
236.58809046510586
237.1084128410353
237.4695749505412
241.33057681851776
242.94608181115296
245.65896527536455
248.05857531192947
252.6536705088236
253.12296166569402
254.7865738053412
261.4829172582588
269.23138328607064
277.9696084901177
279.03584167322344
281.82790475120004
284.8134887429883
286.6932861556471
287.32166475722346
288.44499576863524
289.1953227389177
291.16007508771764
291.4561681916706
293.25554802136486
296.2358664427998
303.55188910287075
303.9982974353883
305.75928901654106
308.54528548527065
315.7252491684235
315.74498945557644
316.49553489101186
318.6312166161412
319.33058518908234
323.47992744891764
324.15575780204694
327.3440718540941
328.856422082847
329.63847691534124
330.72474167247054
331.3590412398587
332.8916415077883
336.88928492642356
339.60772524785887
339.67922497124664
340.5313230927766
340.5434563112706
347.2941919855998
351.92847646992936
354.99038882515293
355.19853009920007
355.5286925636707
357.3451798953413
357.5952160637178
357.97377696207053
359.22497730800006
359.2616794536941
364.4967038969176
364.5876526205882
365.7959385681411
366.30514722962346
366.67771434044704
369.23158318167054
370.3832810529411
370.6241080748704
372.09726901618825
372.7255019743294
372.9503138200471
374.2358748133647
376.40248336181173
376.5220174104941
377.4206822196234
378.96139930823534
380.05936035355285
380.30127970124704
380.30895959162353
380.4432596439764
381.5688593319765
382.3225473046116
383.3036799081412
383.94346351103525
385.8028652410824
385.80878620689407
385.91377271705886
386.0560439466588
389.4256000505882
392.4899267258352
392.519750020047
393.88646801684706
394.12846018625874
