beta,pop_infected,rel_death
0.05099520965545688,232,0.99862099208293
0.05143676553193236,203,0.9745638043291673
0.05263555627224364,241,0.9544789650325297
0.05869716781482996,218,0.9859715081948769
0.05099127797908745,229,0.9986485475332452
0.05380474515653486,262,0.9515728950971196
0.053625576506558366,257,0.9836063857129063
0.05237125166994833,221,0.9794613867326618
0.05394363654056586,195,0.9644272714395165
0.0510211842919908,219,0.9630958449630846
0.05297728391810329,243,0.9975727149434965
0.05243530401909529,220,0.9818977728816243
0.049057933417122425,236,0.9646146639742781
0.05016560447327176,230,0.9967279613136789
0.052781033597119435,225,0.9814573061835922
0.050462381437046615,236,0.9050702386745149
0.05916640848948722,222,0.9685142794166254
0.05482466946330872,246,0.9822682748870439
0.05542104990525635,236,0.9734231793746984
0.05554923995340319,250,0.9728006727931756
0.052117325434904306,199,0.9998372176217953
0.05244875483264892,222,0.9821142624349462
0.05433072896739193,236,0.9571766566424156
0.053278109005568494,246,0.9510026225688605
0.05488166899810697,204,0.9667319363989709
0.05320989469418525,234,0.9984207079760385
0.062356317400152184,265,0.9998951019021871
0.05522972927558989,257,0.9813979195713401
0.05238159236847792,264,0.9824078821563681
0.05446097482763631,257,0.9842642547549538
0.05337994510630091,232,0.9988184940533547
0.05285149308830959,244,0.9751054914760081
0.05490156407913605,220,0.9844799129448322
0.05437993408137474,252,0.9851749694149058
0.0510790448644476,208,0.9771703590773835
0.054125285423602704,230,0.9982467204051357
0.057034927771316864,180,0.9386505345485551
0.05121681031927982,242,0.9167985237612899
0.052497756507803583,188,0.9424525278158932
0.05662475205428366,240,0.9640086118925587
0.04880518784383545,190,0.9355172154624318
0.050332802933230184,220,0.9991848026709522
0.05730923604891114,268,0.9995063492805358
0.053122909217421924,231,0.9776404091895718
0.05656165624652467,161,0.9784900553863135
0.0520816668873602,224,0.9811724921496985
0.05201784788964586,198,0.9492218700548337
0.05511357702072419,247,0.9832909144046549
0.05420526566955066,231,0.9975545778616866
0.052129130113975866,263,0.9512440408519748
0.05536159536442654,236,0.980783473179057
0.06108977355980895,190,0.9422965900547388
0.05744591327535873,179,0.9801820165601651
0.05052864210291176,237,0.9992677435179674
0.05068089635779722,193,0.9649120957573365
0.048803437733669776,227,0.9672190151373636
0.05109491309061488,252,0.9748776765278186
0.054538660889198294,235,0.9635279143787894
0.05368038479825942,230,0.9660304355903699
0.04927621476569599,226,0.9281337958607982
0.05118017869530238,214,0.9670296668797662
0.05367546155679976,233,0.9375152952937613
0.056283059550665225,166,0.9798470094602353
0.05305973534692385,243,0.9091574239090643
0.048940976740887425,265,0.9393171169049017
0.05811659308490195,273,0.9844388582184987
0.05300182715632817,235,0.9767263769524994
0.050329860268783354,231,0.9925265901235205
0.05053354495680703,218,0.9596181457449957
0.052006376882563474,264,0.9493333040896514
0.051681262217992824,242,0.9771480316209857
0.05109983763064725,203,0.9748008156814908
0.053205956843421894,242,0.9545284619760143
0.049513285723966086,192,0.9428181447217897
0.049779886937567026,228,0.921656141553153
0.05385051058488562,196,0.9507570769320155
0.05216792630499171,262,0.9498209536252105
0.05352375539014806,334,0.9743605435539284
0.057248168077829335,223,0.9789379403431012
0.05148947638229508,201,0.9745109947983304
0.058352365136974525,218,0.9888425715008129
0.04794292337084862,172,0.9765427891547873
0.05185121926346377,238,0.9498794533237704
0.055883914563130146,234,0.9986895363903479
0.05399138325504861,238,0.9531678769083578
0.05027921928663307,253,0.9722889254623618
0.04905409130359666,194,0.9408325243694861
0.05271308854021931,235,0.9750838386242429
0.049236286983347456,228,0.9524968972708884
0.05275371222270143,227,0.9540386976881551
0.046581475848224516,493,0.9999384582185596
0.05700941166387831,203,0.9284050428437501
0.054755655087811,247,0.9841097696105129
0.058920508110425374,218,0.9852196592716164
0.05315359725766029,235,0.9766543150516951
0.052825577605792345,243,0.9571434197758033
0.054656223374437506,257,0.9850631385471579
0.05235990224079306,199,0.9382994336417275
0.04993736944818918,252,0.9346342653466124
0.055938527737002725,239,0.9791156112617297
