loss
7056.831334833525
7152.941236560705
7429.998484173
7712.307267382021
8365.107333324613
8580.663348051248
8822.763749897518
9429.325823892912
9948.468866846133
10418.325419718974
10427.935350779495
10530.055593561836
11124.483094890616
11801.162026366728
11894.732941007242
11999.156986047337
12186.638860796274
12304.25152609237
12335.938396940946
12721.661328398304
12886.356783748119
12889.24444468163
12897.342035259
12947.483502824876
12959.688563173513
13011.519461311625
13014.68956989556
13035.308142968268
13037.935597290969
13044.306744110383
13251.032132506469
13392.04895191211
13432.646784870667
13567.722852442465
13644.755167411657
13679.516873277811
13804.740024785133
13835.263464894975
13846.450496995272
13847.16842932075
13898.084041670327
13956.298645210803
14185.905064009254
14201.895588448273
14315.749457819955
14328.41938149513
14407.727600813858
14522.60884960896
14582.668465591038
14616.042719089446
14703.589669990355
14938.559883661226
14943.350983057768
15114.26045235753
15251.410809330231
15263.525520161218
15342.795340934948
15420.3045808913
15451.29764273561
15501.431310126456
15504.089859741483
15545.792863058152
15585.643385039752
15663.721947423299
15690.822375591053
15999.412628823364
16031.973676429941
16121.181507455507
16209.821567053923
16422.26623049959
16493.842518797122
16737.958784022878
16774.159230666304
16868.888486356063
16887.840035536927
16942.923591601586
16988.18853430198
17069.569160739986
17090.467967899942
17227.45306054661
17335.061323753645
17341.817826324066
17464.134448906938
17482.836693652116
17493.960706963855
17596.600544787703
17596.948390430636
17643.812745467185
17666.69632071429
17772.48352916015
17774.066452709332
17832.48538168395
17866.59742934347
17944.56898778162
18026.737868586337
18033.481812573813
18114.112914471672
18155.93005934564
18209.17319573584
18210.286000628195
