loss
66931.4325014799
67271.71347582644
79051.636837751
83013.99719366475
88950.48183879377
90625.57925011727
91684.77231139841
94608.93504344556
94774.95341646756
101689.70869045156
101993.29668941704
102707.39500071299
102752.92617801637
103247.42608641957
107059.6547058809
109909.04424098323
112116.24079703038
113828.6016181098
115266.18412239512
115850.6557337118
119002.55281642619
119450.85852545354
120851.40595066127
120945.30949216071
121713.14946947772
124019.41407741587
124406.88496120926
126729.78161514772
127180.72058106877
128031.74668155632
128242.0957303778
128593.6684806355
132368.48460845478
133001.01315808226
136040.83126345486
136793.60690850025
137516.32764530447
138146.33828033955
138608.09823726836
139464.7588484096
139482.4438833107
140293.8730502038
141172.76177056524
141744.16282367695
142746.67887506366
143110.40729153054
144398.1664234752
145123.4019363057
145163.31351114393
147847.776109559
150125.9215198509
150667.6309537385
151307.79484985978
152358.68483472563
153250.05170895508
154898.5756663989
155091.6602481664
155493.3300046502
157757.71437221195
158527.7874392546
160246.65843090825
160279.9578317764
161027.71334046722
161387.3576978959
161587.25375257595
163046.89723744075
163393.3737411178
163922.1444365733
164287.3142394865
164603.66286326214
165419.46326798457
165702.84674817364
166168.33767546277
167696.99587326046
167904.11533764366
168250.4898379249
169156.30902405115
169632.53227785788
169633.95404826655
169679.74808047432
169988.42761817147
171971.72279730745
172434.63382332536
172794.96395743015
172931.5305498349
173036.62647946845
173327.82341977296
173533.6717649167
173934.37876627277
174603.71406429965
174689.41260957217
174761.6474912452
174840.63028986883
174867.071139334
175855.4189190491
176324.82442281107
177273.51406689428
177550.2947888113
177553.8248909462
178054.3610464543
