loss
3657.3741745648936
3838.944841772258
4653.7242156321345
5950.689026727423
6578.82147584745
6618.588785923288
7003.498014566471
7011.483677149727
7200.864563235336
7215.241234473635
7573.294084054479
7653.741776431509
7976.831139556805
8058.4864134701975
8339.363593513852
8398.486179590172
8567.44059073583
8710.799706328218
8752.62194089168
8762.016965600707
8924.454164873441
8990.90766563687
9225.353927396645
9368.943705307587
9422.878602779645
9460.57400265856
9528.074579040267
9616.83674601178
9667.362906765542
9842.379514555023
9901.207756961096
10015.27054453408
10052.021445613758
10099.119504735952
10192.714542697677
10202.267859761625
10241.324540764675
10268.205374429788
10477.141600464436
10509.475584674909
10568.294475905916
10581.042024875016
10652.184710779096
10654.015779278485
10673.553636595876
10707.27811494118
10828.291716780535
10939.642784047372
10948.117598919178
11043.993630919926
11160.330606201596
11234.877104775258
11241.19508090353
11295.1491776481
11304.315422320204
11337.253362939631
11349.283310864826
11365.829213788815
11479.45364056043
11483.81672417537
11564.544650639655
11570.647956313991
11716.602105810498
11752.135742897171
11752.257684629487
11773.346707640592
11782.987663736665
11821.284640820575
11859.988055209624
11913.348209283418
12138.033952418777
12162.360529928734
12208.195126337892
12216.777442077442
12292.635981288126
12493.350130168341
12511.770755467014
12514.190511306884
12536.32389945072
12550.15996435018
12663.020260076299
12667.833600512444
12774.25430965951
12783.011240900165
12793.716589605392
12794.702859998273
12805.930835488325
12828.195847821124
12832.860909640553
12869.882031069266
12872.733010098627
12879.708278967775
12908.697373452429
12954.690262216505
12971.883609783952
13122.45900158382
13230.9974883663
13265.94669959808
13294.845941487423
13319.594225371009
