beta,pop_infected,rel_death
0.05345367297468969,150,0.36012174236424666
0.056688447992624943,153,0.370992280013829
0.05613855026582524,130,0.3734693458797145
0.05601277620759421,174,0.4073269471393576
0.04791390099313695,194,0.42761277549072013
0.04909586138040365,197,0.3657867718105073
0.05659180280610159,153,0.41560986087016205
0.05850239935551596,114,0.37087491589826865
0.05079540145076127,158,0.4062337789657768
0.05715234619519435,159,0.3822890598291989
0.05665064069162829,165,0.3651875331374606
0.057185842183732245,170,0.3822513244935854
0.048812547119112155,152,0.42282281271831834
0.05526767166882217,131,0.3748163200763074
0.05310928889632767,157,0.4055797556561577
0.05083297852065543,158,0.404309989456195
0.05381538712754659,183,0.3966896742914017
0.0582934500051884,118,0.4003255183707219
0.05479789869760594,93,0.3816165607713995
0.05461492182391841,154,0.3879885655150784
0.05379492234508959,180,0.39472833582394273
0.05158808207577699,192,0.41808571823056234
0.047057987780347164,212,0.4334376461100116
0.052875379376453265,149,0.4176751223335096
0.05354427349749035,168,0.3951597502709353
0.05515694802050821,173,0.3763292227463605
0.05576996631920106,148,0.3788158258715022
0.05057351400798406,157,0.3895990346343796
0.05267553419898792,162,0.4058646520915904
0.04911461763268794,113,0.408555661980694
0.047536878374457296,141,0.39446493067355315
0.05788793912523586,106,0.42651654826202445
0.05453239821050369,167,0.38475511254299416
0.061699280298385485,109,0.43415822692776407
0.05729801876053004,171,0.3844192310456406
0.05744934506654529,117,0.40574604909656686
0.05441855087585741,186,0.3851956960800516
0.053895309402802204,181,0.3964483002743098
0.058869236406830935,102,0.361101688081574
0.051792710037411094,183,0.40106150489771086
0.05728354716151959,148,0.4191490079117754
0.051711828156601386,191,0.4171720904764177
0.060061215776016495,159,0.41701963757305643
0.05404275287313485,182,0.392096911952536
0.056650094150385744,147,0.4181389042887561
0.06001394920655806,118,0.3901241259178064
0.054418151011596326,124,0.4194266224729184
0.055870853455593,126,0.3659050772019923
0.05509449645770911,208,0.4041151694142495
0.05529962583930366,116,0.3992120683216882
0.05586209554985817,153,0.3728495458678436
0.062411624330569834,105,0.4402672065078689
0.05831960659740897,114,0.40766067243275494
0.05276209340813346,160,0.40663253655505427
0.05155523109112494,141,0.38542322156630404
0.05245527445872555,155,0.38721514553154157
0.054429757490290054,186,0.3939014443570761
0.05800875674127687,115,0.40107022902576417
0.058224487407027736,119,0.4019195504078343
0.054856304870580415,187,0.38081756145353707
0.05171897968333353,193,0.4186328598963646
0.046524357175094684,174,0.43506456273626126
0.05995017471817951,170,0.3434662571170231
0.06450078606193685,129,0.3783127088363432
0.04915406877270819,202,0.3696347846334698
0.05371627557955194,184,0.3945319689859699
0.05738161195164229,217,0.3904246071675564
0.05186421018356017,193,0.4116635056617716
0.05017457597030588,133,0.36558863181456985
0.056668413918379,160,0.419022104406665
0.056070510913941454,115,0.4004392288398677
0.06510532801200003,94,0.3784192365655591
0.053482886259882116,141,0.3535528330602827
0.05014932326031837,132,0.370436605690243
0.054976458396754246,129,0.39575846814099697
0.061771698349511336,124,0.42961289883064896
0.05832948123267163,189,0.409369736853064
0.0552816455600469,82,0.40368723611963037
0.05541083120153573,128,0.39420037717307127
0.0597861040405171,155,0.359777891150525
0.05262106709579226,168,0.3532618615122257
0.054322169918061325,185,0.3842743079741214
0.054421525564191484,160,0.38634767804286185
0.05957375937004531,165,0.35779605696114897
0.05091459794583316,135,0.4055536609365997
0.059188305849839765,182,0.3548287577516182
0.05185619192186574,139,0.41711883503322994
0.055013107625101976,176,0.37855680972915284
0.05691580072017533,151,0.44152809250792946
0.055090196442406585,159,0.3867098039763932
0.057717859921799584,141,0.41679692735846047
0.05166256583856757,142,0.4119515705829325
0.05705897267546147,147,0.4185187224736999
0.05394224341066945,182,0.39475104924510174
0.04866800178234907,204,0.4099945091001707
0.05546594003907166,126,0.3940477796564971
0.058123408037798016,116,0.4077495350319032
0.05727915649216462,191,0.373010687061349
0.05086995919243978,135,0.40739218236338665
0.05845650743645908,117,0.4033078937879032
