beta,pop_infected,rel_death
0.03154570442178194,257,0.771930653880846
0.030248030860510918,265,0.8380096319315753
0.029402329309756677,329,0.8188965040009565
0.030865065857246844,257,0.8331308562803125
0.026428485497576624,297,0.8775889375391289
0.03212995924154003,251,0.8464898297979877
0.031843747738727404,293,0.776740000616556
0.031060422778348695,282,0.8419838418490226
0.03294344624849453,279,0.827721184387117
0.03315729766552642,285,0.8233669832877022
0.03494684624352231,241,0.8095450485150115
0.031017277975169448,246,0.8256412618695866
0.03707245926906843,213,0.7724676083536925
0.03307821872894733,280,0.7855726382172233
0.031842692391757216,233,0.8481896435230806
0.03153211902956617,290,0.7749444311529772
0.029687538248321516,253,0.7998987313066237
0.03066231798706605,257,0.8339057024941211
0.03197094792802063,237,0.8238581245890082
0.032279791904684524,231,0.8518128515221951
0.031249472988516505,291,0.7641480784084292
0.029630493899825576,236,0.8057277855279329
0.031992907030983384,277,0.7974544058391596
0.02747141541019207,274,0.8717918732946205
0.03101251427236069,256,0.8311679151412669
0.032548203915638334,254,0.7889052488532473
0.02913703909486572,305,0.7584024152194011
0.03199781679574147,250,0.8524899353570737
0.02837659915961464,349,0.7149955068141319
0.03508188572685487,245,0.809559087021926
0.03197320618496612,254,0.8454287795035862
0.029834856637397145,262,0.8050708574797879
0.03172533983904141,299,0.8236172521820749
0.029006104603650648,332,0.7867137019949338
0.03205158996932738,228,0.8165385809479496
0.036344985462904135,307,0.7668902623415061
0.03327790248619263,280,0.7906991549840201
0.03324771739385142,206,0.8704936993922845
0.03367710605901136,278,0.8544432476770428
0.03147420257052047,295,0.7662193951261899
0.03293351595499203,281,0.7854270058087974
0.030503439344122626,336,0.6551118697719814
0.033175524388948746,282,0.7912455459869485
0.030476930503179983,242,0.8192504806696148
0.033341000451280925,287,0.8236331465076882
0.03336573141123519,256,0.8594348201624673
0.03144500441391367,222,0.7811335607873814
0.034970842942460896,253,0.679116503557258
0.03210259211950789,244,0.8126129722192195
0.03367193921630261,249,0.9010744342972177
0.03224354203110667,233,0.8233987656561477
0.03164716750145839,230,0.848061639501696
0.03414739250953913,244,0.8008390310574623
0.03295952506420746,277,0.787821636943434
0.03293673779267935,253,0.8667578101217799
0.029980982700741392,261,0.8485768186621911
0.028768512570590068,241,0.7929637455898303
0.034537250471599744,265,0.8050025369450142
0.028398195000797082,307,0.7521264004312408
0.03420189084457474,250,0.8033427024909917
0.03306285484826879,257,0.7747450992803863
0.030057577128806016,263,0.8466410712312438
0.03713886463685261,247,0.7726072924903589
0.03238610905768399,287,0.6071419612482887
0.031500639747616584,251,0.8503900322069519
0.03527365347970665,274,0.8028665658787241
0.03397808991598703,251,0.8005875100142603
0.02979437969682417,238,0.8151641527926377
0.02913765505285814,302,0.7570063534945356
0.03319009307036204,363,0.8364534619121435
0.03335257593900869,307,0.7749815905746318
0.0321461553112773,345,0.8193591561348432
0.031558799828100205,221,0.7663920058907325
0.03313921193457809,305,0.7584413759943711
0.03024114619937289,258,0.8313433638419222
0.02853154258185269,334,0.7824039045900535
0.03301453429225226,200,0.7863099617780709
0.032026949068906276,290,0.8221361620296695
0.032023357163697454,278,0.8014839781088072
0.03214803841566534,252,0.844042379686607
0.034005689592997476,254,0.6343976581028047
0.03129616193373879,280,0.8259546096570338
0.027779076192785176,307,0.7730113236684562
0.03091449262566162,250,0.8438110055740444
0.029635210432858813,261,0.8505600203632454
0.032869419689224896,324,0.8414562921949074
0.03086265272705455,236,0.7575579025706531
0.03350130719083309,191,0.8738974570449531
0.03296213056142369,267,0.8186599863844494
0.031875632050756615,247,0.8336578794494407
0.03540707430486811,262,0.90131692013501
0.03164270300502741,398,0.8343668630359062
0.02958003959268001,236,0.8223092171156405
0.03385008260494282,257,0.7060465651982347
0.026529970813867966,320,0.8828784104498285
0.0331339920417694,247,0.8874836281423556
0.03133813392047598,259,0.7715365520974097
0.03195059104455832,273,0.8437886132167117
0.03171164998829162,290,0.7709162359632823
0.03426323832876479,250,0.8101447009780324
