loss
869.370451779765
1163.6865359596468
1381.250290598212
1424.2842479489177
1510.590605208729
1587.6730638756233
1588.3000582018824
1643.691927714447
1659.5215704246589
1678.232049146424
1685.4681024857175
1731.1971658802345
1743.208336115318
1744.3540253994588
1750.4980601076236
1820.7372901611761
1850.0064016234824
1875.3354433368236
1890.7865172888942
1898.9963068812233
1902.683678103976
1945.5281115600233
1967.5255489247527
2027.4678697113418
2051.550989657176
2068.201423546399
2070.054852651906
2070.451471304778
2088.809498048141
2095.040946365388
2096.2600974028414
2175.56330874927
2178.7186871086824
2188.1202487843307
2195.8650140717887
2205.72493193833
2220.644492058235
2264.5609781259764
2280.701262973506
2284.098893545509
2293.2629549978355
2299.001825136941
2302.8468934229877
2336.8692779594353
2339.1948401924697
2350.6835215427527
2358.2796147142826
2359.4205520091527
2367.7923116228703
2384.2275838688697
2394.172520188613
2418.6042981859296
2440.24073765607
2480.8531732484707
2489.343694271459
2493.3958573157174
2501.5971009918585
2503.883248539694
2504.7672143502596
2510.37118931007
2519.1804193553876
2565.216330960306
2571.8363310454124
2580.5738405429875
2592.9578694845877
2609.3328029635995
2612.8995349748707
2648.3402350186116
2658.295633379247
2668.0966495723296
2685.902276724235
2695.847213043976
2696.524563127506
2724.9629004010817
2765.7601078988705
2796.147354772046
2797.4160784235537
2797.6236522129416
2803.434242899789
2810.6930981230817
2830.3017986232226
2832.497217666235
2859.783235864187
2860.4366260156703
2868.0690189623538
2899.7283043827756
2905.1142435123056
2916.60623975833
2930.3008021925184
2957.178302603176
2961.0889406766605
2965.173888614635
2973.864836281858
2998.0957086037643
3008.500438207929
3012.530757430541
3013.21521633673
3015.2177965893416
3023.0670673182585
3034.3339189113412
