2737163.000000000000000,2489089.000000000000000,1899379.000000000000000,1247479.000000000000000,164563.000000000000000
6155879.587000000290573,5597961.161000000312924,4271703.371000000275671,2805580.271000000182539,370102.187000000034459
4420518.245000000111759,4019878.734999999869615,3067497.084999999962747,2014678.584999999962747,265769.244999999995343
2362171.668999999761581,2148083.807000000029802,1639164.077000000048429,1076574.377000000094995,142017.869000000006054
3500831.476999999955297,3183544.830999999772757,2429305.740999999921769,1595525.640999999828637,210476.076999999990221
