all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
21.344182500000002,0.0,0.0,7.4672670000000005,7.3903400999999995,2021-07-24
39.2732958,0.0,7.4075781,0.0,15.328112800000001,2021-07-31
59.763711,0.0,20.323355300000003,15.1834429,14.5069639,2021-08-07
54.6411072,0.0,15.195032,10.4541738,14.2332476,2021-08-14
81.96166079999999,0.0,26.9711818,16.9258052,21.0761551,2021-08-21
82.8154281,0.0,29.0604987,23.8952544,13.4120987,2021-08-28
87.08426460000001,0.0,20.893169000000004,29.3712502,19.160141,2021-09-04
108.4284471,7.2353781999999995,30.200126100000002,25.886525600000002,24.360750699999997,2021-09-11
76.839057,5.4889076,24.3120512,22.650709900000003,11.4960846,2021-09-18
96.47570489999998,4.7404202,24.8818649,24.144163300000002,23.2658855,2021-09-25
81.96166079999999,5.239411799999999,16.7145352,27.379979000000002,18.8864247,2021-10-02
85.37673000000001,9.6055883,23.1724238,20.161620900000003,17.7915595,2021-10-09
62.3250129,7.9838656,16.3346594,14.934534000000001,12.3172335,2021-10-16
73.4239878,4.4909244,17.664224700000002,17.6725319,21.6235877,2021-10-23
61.471245599999996,4.3661765,13.865466699999999,11.9476272,16.149261699999997,2021-10-30
49.51850339999999,0.0,9.3069571,11.9476272,14.5069639,2021-11-06
62.3250129,0.0,14.8151562,17.423623,17.517843199999998,2021-11-13
58.0561764,4.7404202,10.446584500000002,12.694353900000001,17.2441269,2021-11-20
60.617478299999995,0.0,14.2453425,12.445445000000001,18.338992100000002,2021-11-27
81.10789349999999,0.0,18.2340384,13.689989500000001,26.550481100000002,2021-12-04
81.10789349999999,9.106596699999999,12.345963500000002,19.4148942,23.539601800000003,2021-12-11
123.79625850000001,6.112647099999999,29.4403745,23.8952544,36.4042679,2021-12-18
187.82880600000001,12.225294199999999,48.6241024,55.008866899999994,41.8785939,2021-12-25
322.7240394,24.076344699999996,90.9802541,93.5897464,70.8925217,2022-01-01
638.6179404000001,45.1587398,166.7654762,159.0527871,156.56572359999998,2022-01-08
898.1631996,79.5891602,253.75703439999998,229.9918236,198.7180338,2022-01-15
794.0035890000001,71.6052946,203.8033667,195.3934865,195.7071545,2022-01-22
710.3343936,63.7461769,173.6032406,162.2886028,180.65275799999998,2022-01-29
521.6518203,63.7461769,114.1526779,126.19681230000002,130.8363914,2022-02-05
323.5778067,30.188991799999997,74.26571890000001,93.8386553,76.09313139999999,2022-02-12
234.7860075,24.7000842,52.42286039999999,61.97831610000001,58.5752882,2022-02-19
117.81988739999998,15.219243800000001,30.200126100000002,28.624523499999995,26.8241974,2022-02-26
97.3294722,6.112647099999999,26.021492300000002,28.624523499999995,22.4447366,2022-03-05
63.178780200000006,0.0,8.9270813,18.9170764,18.8864247,2022-03-12
59.763711,0.0,13.295653,14.934534000000001,18.8864247,2022-03-19
32.4431574,0.0,6.0780128,7.4672670000000005,9.3063542,2022-03-26
30.735622799999998,4.6156723,11.2063361,0.0,5.474326,2022-04-02
27.3205536,0.0,0.0,9.956356,9.3063542,2022-04-09
35.858226599999995,0.0,7.4075781,9.2096293,8.758921599999999,2022-04-16
27.3205536,0.0,7.4075781,6.471631400000001,7.3903400999999995,2022-04-23
34.150692,6.9858824,5.1283233,0.0,12.5909498,2022-04-30
37.565761200000004,0.0,7.0277023000000005,10.703082700000001,11.4960846,2022-05-07
54.6411072,7.9838656,8.9270813,9.7074471,17.517843199999998,2022-05-14
63.178780200000006,12.225294199999999,11.7761498,17.1747141,13.9595313,2022-05-21
65.74008210000001,8.732353,9.496895,15.9301696,20.8024388,2022-05-28
65.74008210000001,0.0,12.9157772,17.1747141,18.8864247,2022-06-04
90.4993338,14.470756399999999,23.9321754,19.912712,20.8024388,2022-06-11
58.0561764,10.6035715,7.0277023000000005,8.9607204,19.4338573,2022-06-18
71.71645319999999,9.106596699999999,16.7145352,17.423623,18.8864247,2022-06-25
70.8626859,14.096512699999998,8.9270813,15.4323518,21.3498714,2022-07-02
71.71645319999999,7.2353781999999995,18.99379,16.179078500000003,17.517843199999998,2022-07-09
76.839057,5.8631513,16.3346594,19.912712,21.897304,2022-07-16
117.81988739999998,14.096512699999998,27.730933399999998,20.9083476,34.7619701,2022-07-23
108.4284471,16.9657144,15.574907799999998,24.144163300000002,34.4882538,2022-07-30
100.74454139999999,12.9737816,26.9711818,17.6725319,27.9190626,2022-08-06
103.30584329999999,10.9778152,22.0327964,23.3974366,30.382509300000002,2022-08-13
105.8671452,8.9818488,30.200126100000002,19.663803100000003,28.1927789,2022-08-20
101.59830869999999,15.094495899999998,25.4516786,27.379979000000002,19.9812899,2022-08-27
78.5465916,6.4868908,24.122113300000002,16.9258052,20.2550062,2022-09-03
81.96166079999999,4.3661765,18.6139142,21.903983200000003,23.8133181,2022-09-10
82.8154281,7.6096219000000005,14.625218300000002,26.135434500000002,22.171020300000002,2022-09-17
70.0089186,8.1086135,15.195032,18.6681675,17.517843199999998,2022-09-24
63.178780200000006,11.975798399999999,15.384969900000002,9.4585382,16.422978,2022-10-01
77.69282430000001,7.9838656,10.826460299999999,24.144163300000002,22.4447366,2022-10-08
87.9380319,9.7303362,15.384969900000002,20.9083476,25.4556159,2022-10-15
87.9380319,6.4868908,19.563603699999998,20.6594387,26.550481100000002,2022-10-22
117.81988739999998,0.0,21.8428585,26.633252300000002,40.5100124,2022-10-29
99.03700679999999,12.47479,22.9824859,25.388707800000002,23.539601800000003,2022-11-05
117.81988739999998,13.597521100000002,26.591306,25.6376167,32.5722397,2022-11-12
111.8435163,11.975798399999999,18.4239763,19.912712,40.2362961,2022-11-19
117.81988739999998,18.0884455,18.4239763,26.3843434,35.583119,2022-11-26
131.48016420000002,13.348025300000002,33.0491946,28.126705699999995,33.9408212,2022-12-03
136.602768,14.096512699999998,30.390064,30.6157947,39.9625798,2022-12-10
174.16852920000002,26.820798499999995,40.646710600000006,32.6070659,45.163189499999994,2022-12-17
182.7062022,19.2111766,38.1775179,48.7861444,45.710622099999995,2022-12-24
210.0267558,13.722269000000002,50.3335435,49.781780000000005,61.312451200000005,2022-12-31
194.6589444,20.832899299999998,43.685717,41.069968499999995,57.2067067,2023-01-07
154.5318813,11.352058900000001,32.8592567,42.0656041,44.8894732,2023-01-14
137.4565353,13.4727732,30.580001900000003,35.096154899999995,38.8677146,2023-01-21
140.0178372,19.3359245,24.122113300000002,37.336335,39.141430899999996,2023-01-28
132.3339315,15.219243800000001,20.893169000000004,29.3712502,42.4260265,2023-02-04
99.03700679999999,9.4808404,22.792548,23.646345499999995,28.4664952,2023-02-11
82.8154281,0.0,14.055404600000001,19.912712,29.2876441,2023-02-18
61.471245599999996,6.112647099999999,13.865466699999999,14.934534000000001,14.780680199999999,2023-02-25
