all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
8782.7042151,1131.0892093,1349.1289037,2141.6121756000002,4161.856341500001,2021-11-20
8859.5432721,1171.8817726,1403.2612052,2156.2978006999997,4048.5377932999995,2021-11-27
14037.641946599999,1988.7310217999998,2385.0502103,3914.8391792,5908.4400518,2021-12-04
18608.712070800004,2430.9623273,3270.3507622,4858.4528191,8100.086465900001,2021-12-11
67016.4642135,7572.696521599999,12047.760997,15606.090212199999,30588.3439576,2021-12-18
144903.94745789998,16994.7806607,34643.533332599996,46448.3920112,47492.7889293,2021-12-25
233571.0966321,30630.8488618,52595.8938269,94186.87885109999,56988.8285252,2022-01-01
221434.7944626,37429.359916,45068.2749741,85966.9113375,56196.14612039999,2022-01-08
101951.7683622,20897.144468500002,18177.05703,35159.1288517,28024.1696592,2022-01-15
48080.7592668,10640.8711221,7740.539238699999,13979.2216418,15789.8721981,2022-01-22
22613.7344751,4968.0851175,3457.6295316,6183.8927115999995,7904.6530277,2022-01-29
11836.629847199998,2447.9280416999995,1711.1505411,2999.3522449999996,4686.023056,2022-02-05
7489.246755599999,1445.2044215,1130.130505,1884.4892818999997,2951.7565792,2022-02-12
4986.001032,917.1465608,771.3378119,1111.1293296000001,2121.5750413,2022-02-19
3745.4771450999997,621.8682815000001,501.81593180000004,801.9844757999999,1621.4953612,2022-02-26
3644.7326037,661.0391221,447.4936924,819.1591898999999,1602.3352202,2022-03-05
3898.3014918,588.5605922,496.1177948,735.7747083999999,1960.3561406000001,2022-03-12
5081.6229696,731.5216856000001,606.8515905,956.5569027,2545.8353063,2022-03-19
7519.128611099999,1194.4611425,805.336696,1398.1212913000002,3829.8384696,2022-03-26
9225.809443799999,1602.3867754999999,1107.7178328,1659.9734541,4477.7249517,2022-04-02
12587.0913039,2139.0522413,1568.1273024,2283.2413397,6166.5545227,2022-04-09
14867.5037622,2649.1464044000004,2033.0952816,2845.2776359,6724.662058399999,2022-04-16
13860.9121155,2802.4615735,1829.4818527999998,2795.2469469999996,5638.8294963,2022-04-23
17906.9153502,3889.639522,2511.3589137999998,3798.8476318000003,7124.835289000001,2022-04-30
22947.5574894,5147.098354000001,3301.8804536,4745.1992696,9112.8367759,2022-05-07
25764.989579399997,5653.4500801,4180.3432411,5883.9574870999995,9623.5913917,2022-05-14
26679.3743577,5344.8237755,4622.138796499999,6663.5401618999995,9461.5513421,2022-05-21
24030.9881931,4746.5328471,4109.6863423,6016.377021900001,8642.0447399,2022-05-28
20344.420991699997,4036.0935566000003,3596.0942607,5238.0388916,6786.248225900001,2022-06-04
18196.3424649,3426.5753172000004,3266.1721284000005,4923.169133099999,5878.057542500001,2022-06-11
17893.2550734,3125.6833824,3305.4892737,4992.863625100001,5868.7511883,2022-06-18
19798.863686999997,3449.0299392,3781.4736510999996,5451.6027278,6294.6537511,2022-06-25
23117.4571821,3809.800866,4271.133557300001,6649.3523546,7189.7060521,2022-07-02
25794.871434899997,4217.9759948,5290.7202045,7524.516047,7434.4084243,2022-07-09
27266.766260099997,4595.0888965,5733.8453252,8375.2866672,7177.6625349000005,2022-07-16
25291.148727900003,4040.7092289000007,5554.1640718,7848.5954348000005,6774.478425,2022-07-23
23388.1014162,3663.2220835,5022.3379518,7673.363569199999,6039.0027269,2022-07-30
20933.520428699998,3340.9982578,4332.8633748,7078.7202071,5319.1288579,2022-08-06
17421.9755238,2756.5543463,3711.0066902,5745.8130476,4407.9272952,2022-08-13
